speaker	model_number	filename	onset	offset
P46	325	S21_U04	860.11	861.83
P46	325	S21_U04	865.76	866.49
P46	325	S21_U04	909.58	910.58
P46	325	S21_U04	919.29	920.16
P46	326	S21_U04	921.51	923.21
P46	326	S21_U04	923.23	924.01
P46	326	S21_U04	926.33	926.52
P46	326	S21_U04	932.0	932.52
P46	326	S21_U04	934.48	936.06
P46	326	S21_U04	937.51	938.88
P46	326	S21_U04	955.18	957.48
P46	326	S21_U04	959.31	960.78
P46	326	S21_U04	965.01	966.03
P46	326	S21_U04	966.03	966.42
P46	326	S21_U04	973.58	974.81
P46	326	S21_U04	976.62	980.43
P46	326	S21_U04	980.98	983.18
P46	326	S21_U04	984.82	986.62
P46	326	S21_U04	987.63	989.58
P46	326	S21_U04	993.35	994.41
P46	326	S21_U04	998.73	999.61
P46	326	S21_U04	1001.56	1002.43
P46	326	S21_U04	1003.21	1003.22
P46	326	S21_U04	1004.86	1006.54
P46	326	S21_U04	1017.84	1018.23
P46	326	S21_U04	1019.96	1025.91
P45	146	S21_U04	910.63	911.47
P45	146	S21_U04	912.31	916.2
P45	146	S21_U04	917.62	918.06
P45	146	S21_U04	925.06	926.15
P45	146	S21_U04	929.87	931.63
P45	146	S21_U04	933.28	933.3
P45	146	S21_U04	971.17	972.4
P45	146	S21_U04	973.2	973.28
P45	146	S21_U04	975.17	975.91
P45	146	S21_U04	995.21	996.63
P45	146	S21_U04	999.93	1001.41
P45	146	S21_U04	1002.43	1003.08
P45	146	S21_U04	1007.01	1007.38
P45	146	S21_U04	1015.83	1017.71
P45	146	S21_U04	1030.03	1030.87
P45	146	S21_U04	1036.73	1037.48
P45	146	S21_U04	1039.63	1040.47
P45	146	S21_U04	1074.83	1078.38
P45	146	S21_U04	1084.51	1087.52
P45	146	S21_U04	1087.67	1088.21
P45	146	S21_U04	1091.46	1099.24
P46	327	S21_U04	1025.91	1028.14
P46	327	S21_U04	1035.11	1036.46
P46	327	S21_U04	1041.08	1055.74
P46	327	S21_U04	1055.74	1059.62
P46	327	S21_U04	1104.69	1106.36
P46	327	S21_U04	1112.96	1113.24
P46	327	S21_U04	1113.27	1114.67
P46	327	S21_U04	1114.67	1116.36
P46	327	S21_U04	1118.28	1119.09
P46	327	S21_U04	1119.09	1125.78
P46	328	S21_U04	1129.83	1131.86
P46	328	S21_U04	1131.86	1133.68
P46	328	S21_U04	1135.38	1136.41
P46	328	S21_U04	1137.13	1138.25
P46	328	S21_U04	1140.82	1142.0
P46	328	S21_U04	1144.17	1146.78
P46	328	S21_U04	1147.28	1147.82
P46	328	S21_U04	1149.17	1149.61
P46	328	S21_U04	1150.61	1151.03
P46	328	S21_U04	1154.45	1155.51
P46	328	S21_U04	1156.47	1157.05
P46	328	S21_U04	1163.16	1166.11
P46	328	S21_U04	1170.62	1171.16
P46	328	S21_U04	1173.13	1176.78
P46	328	S21_U04	1176.81	1177.81
P46	328	S21_U04	1177.81	1181.86
P46	328	S21_U04	1181.86	1182.91
P46	328	S21_U04	1183.93	1184.75
P46	328	S21_U04	1184.75	1193.13
P48	81	S21_U04	688.24	688.27
P48	81	S21_U04	709.77	709.93
P48	81	S21_U04	711.45	712.51
P48	81	S21_U04	714.16	715.48
P48	81	S21_U04	722.08	722.6
P48	81	S21_U04	722.68	723.62
P48	81	S21_U04	729.88	730.97
P48	81	S21_U04	744.16	745.08
P48	81	S21_U04	745.08	745.28
P48	81	S21_U04	764.9	765.01
P48	81	S21_U04	781.86	783.11
P48	81	S21_U04	791.49	791.67
P48	81	S21_U04	798.92	802.56
P48	81	S21_U04	823.63	825.53
P48	81	S21_U04	826.89	827.29
P48	81	S21_U04	839.17	840.02
P48	81	S21_U04	850.68	850.85
P48	81	S21_U04	854.71	855.14
P48	81	S21_U04	855.14	855.93
P48	81	S21_U04	866.95	867.68
P48	81	S21_U04	867.68	868.6
P48	81	S21_U04	869.99	870.36
P48	81	S21_U04	873.97	875.72
P48	81	S21_U04	901.65	903.67
P48	81	S21_U04	989.62	991.22
P48	81	S21_U04	991.22	992.46
P48	81	S21_U04	1152.75	1154.41
P48	81	S21_U04	1193.82	1195.31
P48	81	S21_U04	1222.91	1225.74
P46	329	S21_U04	1195.77	1196.0
P46	329	S21_U04	1197.12	1198.41
P46	329	S21_U04	1198.49	1202.58
P46	329	S21_U04	1202.58	1204.26
P46	329	S21_U04	1212.23	1212.83
P46	329	S21_U04	1214.25	1219.33
P46	329	S21_U04	1227.11	1227.2
P46	329	S21_U04	1229.57	1230.91
P46	329	S21_U04	1253.77	1254.88
P46	329	S21_U04	1254.92	1255.6
P46	329	S21_U04	1258.03	1259.57
P46	329	S21_U04	1262.3	1265.21
P46	329	S21_U04	1272.57	1272.71
P46	329	S21_U04	1279.57	1280.81
P46	329	S21_U04	1281.98	1282.28
P46	329	S21_U04	1283.6	1284.55
P46	329	S21_U04	1302.32	1302.42
P46	329	S21_U04	1303.74	1306.91
P46	329	S21_U04	1308.4	1309.45
P46	329	S21_U04	1313.85	1314.64
P46	329	S21_U04	1316.05	1318.87
P47	134	S21_U04	916.34	916.61
P47	134	S21_U04	926.97	928.4
P47	134	S21_U04	966.83	966.98
P47	134	S21_U04	968.54	970.28
P47	134	S21_U04	983.68	984.33
P47	134	S21_U04	986.76	987.21
P47	134	S21_U04	996.88	998.62
P47	134	S21_U04	1011.57	1013.94
P47	134	S21_U04	1014.27	1015.31
P47	134	S21_U04	1116.77	1117.68
P47	134	S21_U04	1134.17	1135.31
P47	134	S21_U04	1138.26	1139.63
P47	134	S21_U04	1142.81	1142.98
P47	134	S21_U04	1147.95	1147.96
P47	134	S21_U04	1151.5	1152.52
P47	134	S21_U04	1155.58	1155.69
P47	134	S21_U04	1168.32	1169.68
P47	134	S21_U04	1212.85	1214.23
P47	134	S21_U04	1225.74	1225.76
P47	134	S21_U04	1227.28	1228.76
P47	134	S21_U04	1232.21	1233.53
P47	134	S21_U04	1252.37	1252.76
P47	134	S21_U04	1259.71	1261.52
P47	134	S21_U04	1267.82	1268.38
P47	134	S21_U04	1270.37	1270.75
P47	134	S21_U04	1274.42	1274.86
P47	134	S21_U04	1278.2	1278.49
P47	134	S21_U04	1286.68	1288.55
P47	134	S21_U04	1288.87	1290.15
P47	134	S21_U04	1290.52	1290.68
P47	134	S21_U04	1297.9	1298.22
P47	134	S21_U04	1314.94	1315.46
P47	134	S21_U04	1319.25	1321.12
P48	82	S21_U04	1237.31	1241.78
P48	82	S21_U04	1242.28	1244.48
P48	82	S21_U04	1248.11	1251.51
P48	82	S21_U04	1256.18	1256.23
P48	82	S21_U04	1266.77	1267.65
P48	82	S21_U04	1273.63	1274.09
P48	82	S21_U04	1277.02	1277.73
P48	82	S21_U04	1282.35	1283.15
P48	82	S21_U04	1294.3	1294.4
P48	82	S21_U04	1295.9	1296.15
P48	82	S21_U04	1365.11	1366.42
P48	82	S21_U04	1371.59	1373.16
P48	82	S21_U04	1373.16	1374.61
P48	82	S21_U04	1378.44	1378.87
P48	82	S21_U04	1383.3	1384.27
P48	82	S21_U04	1388.01	1394.75
P48	82	S21_U04	1399.13	1399.22
P48	82	S21_U04	1401.16	1403.01
P48	82	S21_U04	1403.01	1406.4
P46	330	S21_U04	1322.42	1324.96
P46	330	S21_U04	1325.45	1326.62
P46	330	S21_U04	1329.47	1329.79
P46	330	S21_U04	1334.17	1334.7
P46	330	S21_U04	1336.2	1338.17
P46	330	S21_U04	1342.5	1343.36
P46	330	S21_U04	1345.52	1348.2
P46	330	S21_U04	1348.2	1351.01
P46	330	S21_U04	1352.26	1353.0
P46	330	S21_U04	1353.17	1353.22
P46	330	S21_U04	1355.51	1355.96
P46	330	S21_U04	1375.92	1376.47
P46	330	S21_U04	1376.57	1378.2
P46	330	S21_U04	1379.46	1380.22
P46	330	S21_U04	1385.8	1387.77
P46	330	S21_U04	1400.47	1401.14
P46	330	S21_U04	1417.22	1418.67
P46	330	S21_U04	1419.3	1419.95
P46	330	S21_U04	1424.21	1426.28
P46	330	S21_U04	1426.28	1427.05
P46	330	S21_U04	1429.32	1430.25
P46	330	S21_U04	1430.28	1430.97
P46	330	S21_U04	1430.97	1434.02
P46	330	S21_U04	1438.05	1439.19
P45	147	S21_U04	1107.64	1107.91
P45	147	S21_U04	1109.61	1110.78
P45	147	S21_U04	1111.61	1111.84
P45	147	S21_U04	1126.03	1126.16
P45	147	S21_U04	1128.33	1129.73
P45	147	S21_U04	1139.71	1140.19
P45	147	S21_U04	1150.03	1150.36
P45	147	S21_U04	1151.23	1151.46
P45	147	S21_U04	1171.21	1171.27
P45	147	S21_U04	1183.21	1183.86
P45	147	S21_U04	1205.16	1210.91
P45	147	S21_U04	1241.82	1242.28
P45	147	S21_U04	1245.73	1246.76
P45	147	S21_U04	1247.26	1247.68
P45	147	S21_U04	1251.68	1252.21
P45	147	S21_U04	1256.8	1256.88
P45	147	S21_U04	1268.81	1269.98
P45	147	S21_U04	1275.58	1276.93
P45	147	S21_U04	1281.08	1281.96
P45	147	S21_U04	1288.81	1288.83
P45	147	S21_U04	1298.33	1302.32
P45	147	S21_U04	1303.15	1303.2
P45	147	S21_U04	1311.3	1313.17
P45	147	S21_U04	1327.52	1329.0
P45	147	S21_U04	1366.73	1366.87
P45	147	S21_U04	1367.4	1369.13
P45	147	S21_U04	1380.65	1380.85
P45	147	S21_U04	1385.15	1385.31
P45	147	S21_U04	1396.65	1397.29
P45	147	S21_U04	1421.6	1422.46
P45	147	S21_U04	1435.35	1435.95
P45	147	S21_U04	1440.95	1442.37
P45	147	S21_U04	1446.67	1447.72
P46	331	S21_U04	1447.88	1454.27
P46	331	S21_U04	1454.4	1457.42
P46	331	S21_U04	1458.2	1459.2
P46	331	S21_U04	1460.62	1468.6
P46	331	S21_U04	1473.49	1474.07
P46	331	S21_U04	1478.64	1479.97
P46	331	S21_U04	1480.08	1485.17
P46	331	S21_U04	1492.99	1494.97
P46	331	S21_U04	1510.35	1511.57
P46	331	S21_U04	1511.57	1513.57
P45	148	S21_U04	1468.62	1473.12
P45	148	S21_U04	1476.07	1477.34
P45	148	S21_U04	1486.31	1488.62
P45	148	S21_U04	1499.6	1499.93
P45	148	S21_U04	1503.17	1506.24
P45	148	S21_U04	1513.75	1514.22
P45	148	S21_U04	1523.5	1524.4
P45	148	S21_U04	1532.75	1533.3
P45	148	S21_U04	1533.8	1535.13
P45	148	S21_U04	1535.42	1538.12
P45	148	S21_U04	1542.57	1542.72
P45	148	S21_U04	1543.34	1543.82
P45	148	S21_U04	1549.05	1549.45
P45	148	S21_U04	1563.16	1565.05
P45	148	S21_U04	1575.24	1575.71
P45	148	S21_U04	1582.36	1582.74
P45	148	S21_U04	1603.36	1604.69
P45	148	S21_U04	1605.51	1606.61
P45	148	S21_U04	1616.0	1621.38
P45	148	S21_U04	1633.51	1635.51
P46	332	S21_U04	1514.42	1515.55
P46	332	S21_U04	1516.45	1517.1
P46	332	S21_U04	1517.1	1518.05
P46	332	S21_U04	1518.05	1519.28
P46	332	S21_U04	1519.28	1521.3
P46	332	S21_U04	1524.62	1525.77
P46	332	S21_U04	1525.9	1526.8
P46	332	S21_U04	1526.94	1529.65
P46	332	S21_U04	1529.65	1529.72
P46	332	S21_U04	1546.77	1548.05
P46	332	S21_U04	1548.11	1548.92
P46	332	S21_U04	1565.46	1566.79
P46	332	S21_U04	1569.95	1571.8
P46	332	S21_U04	1571.8	1572.6
P46	332	S21_U04	1572.6	1572.7
P46	332	S21_U04	1583.77	1587.47
P46	332	S21_U04	1595.77	1596.47
P46	332	S21_U04	1596.47	1597.51
P46	332	S21_U04	1597.51	1598.24
P46	332	S21_U04	1608.4	1609.43
P46	332	S21_U04	1621.65	1622.59
P46	332	S21_U04	1630.76	1631.71
P46	332	S21_U04	1632.27	1633.49
P46	332	S21_U04	1637.62	1638.33
P46	332	S21_U04	1661.52	1662.17
P46	332	S21_U04	1669.58	1670.34
P46	332	S21_U04	1677.94	1679.82
P48	83	S21_U04	1434.07	1435.17
P48	83	S21_U04	1477.67	1478.42
P48	83	S21_U04	1497.36	1498.73
P48	83	S21_U04	1499.96	1503.04
P48	83	S21_U04	1604.75	1605.43
P48	83	S21_U04	1606.92	1607.37
P48	83	S21_U04	1609.57	1610.38
P48	83	S21_U04	1610.53	1612.7
P48	83	S21_U04	1624.68	1627.41
P48	83	S21_U04	1627.41	1630.19
P48	83	S21_U04	1635.68	1636.92
P48	83	S21_U04	1638.94	1642.31
P48	83	S21_U04	1642.31	1642.88
P48	83	S21_U04	1654.4	1657.57
P48	83	S21_U04	1658.77	1659.3
P48	83	S21_U04	1663.38	1665.36
P48	83	S21_U04	1670.51	1670.67
P48	83	S21_U04	1671.62	1672.32
P48	83	S21_U04	1736.23	1737.9
P48	83	S21_U04	1740.8	1740.84
P48	83	S21_U04	1742.49	1744.85
P46	333	S21_U04	1679.82	1680.14
P46	333	S21_U04	1685.23	1686.12
P46	333	S21_U04	1686.12	1689.81
P46	333	S21_U04	1689.81	1690.42
P46	333	S21_U04	1693.21	1695.06
P46	333	S21_U04	1696.72	1698.71
P46	333	S21_U04	1698.71	1700.37
P46	333	S21_U04	1703.36	1704.08
P46	333	S21_U04	1704.57	1709.88
P46	333	S21_U04	1711.52	1711.8
P46	333	S21_U04	1712.99	1715.05
P46	333	S21_U04	1717.28	1719.85
P46	333	S21_U04	1725.56	1725.62
P46	333	S21_U04	1726.32	1727.82
P46	333	S21_U04	1729.6	1730.17
P46	333	S21_U04	1730.17	1730.76
P46	333	S21_U04	1732.94	1735.32
P46	333	S21_U04	1738.0	1740.6
P46	333	S21_U04	1744.92	1747.0
P47	135	S21_U04	1339.01	1340.5
P47	135	S21_U04	1340.5	1341.0
P47	135	S21_U04	1343.91	1345.3
P47	135	S21_U04	1351.3	1351.97
P47	135	S21_U04	1369.5	1371.44
P47	135	S21_U04	1422.53	1423.22
P47	135	S21_U04	1427.16	1429.11
P47	135	S21_U04	1491.3	1491.62
P47	135	S21_U04	1566.95	1567.96
P47	135	S21_U04	1569.74	1569.89
P47	135	S21_U04	1580.41	1581.14
P47	135	S21_U04	1598.59	1599.21
P47	135	S21_U04	1601.36	1601.84
P47	135	S21_U04	1666.6	1667.06
P47	135	S21_U04	1723.08	1723.26
P47	135	S21_U04	1740.89	1740.92
P47	135	S21_U04	1760.49	1760.66
P47	135	S21_U04	1760.66	1761.58
P47	135	S21_U04	1765.45	1766.0
P47	135	S21_U04	1768.65	1769.17
P47	135	S21_U04	1771.79	1773.98
P47	135	S21_U04	1773.98	1774.33
P47	135	S21_U04	1777.92	1779.25
P47	135	S21_U04	1779.49	1780.17
P47	135	S21_U04	1786.64	1787.49
P47	135	S21_U04	1789.44	1790.5
P47	135	S21_U04	1795.03	1796.51
P47	135	S21_U04	1799.2	1801.58
P47	135	S21_U04	1803.78	1805.52
P47	135	S21_U04	1811.72	1816.6
P46	334	S21_U04	1747.57	1749.48
P46	334	S21_U04	1749.48	1750.82
P46	334	S21_U04	1752.37	1753.0
P46	334	S21_U04	1755.65	1757.72
P46	334	S21_U04	1762.4	1763.91
P46	334	S21_U04	1766.9	1768.32
P46	334	S21_U04	1783.19	1784.02
P46	334	S21_U04	1790.87	1794.37
P46	334	S21_U04	1805.58	1807.12
P46	334	S21_U04	1816.72	1818.62
P46	334	S21_U04	1828.03	1828.35
P46	334	S21_U04	1828.8	1831.3
P46	334	S21_U04	1844.87	1847.28
P46	334	S21_U04	1847.28	1848.96
P46	334	S21_U04	1849.14	1849.65
P46	334	S21_U04	1849.65	1850.85
P46	334	S21_U04	1850.85	1850.89
P46	334	S21_U04	1853.87	1855.26
P46	334	S21_U04	1857.3	1858.2
P46	334	S21_U04	1858.2	1858.77
P46	334	S21_U04	1858.77	1860.77
P45	149	S21_U04	1644.42	1647.13
P45	149	S21_U04	1647.68	1653.48
P45	149	S21_U04	1662.68	1663.17
P45	149	S21_U04	1665.71	1666.36
P45	149	S21_U04	1667.28	1669.34
P45	149	S21_U04	1674.18	1675.75
P45	149	S21_U04	1683.03	1684.65
P45	149	S21_U04	1691.7	1692.8
P45	149	S21_U04	1695.37	1696.67
P45	149	S21_U04	1702.16	1703.32
P45	149	S21_U04	1704.16	1704.21
P45	149	S21_U04	1709.91	1711.3
P45	149	S21_U04	1711.84	1712.42
P45	149	S21_U04	1715.99	1716.05
P45	149	S21_U04	1723.8	1725.0
P45	149	S21_U04	1727.96	1728.17
P45	149	S21_U04	1731.71	1732.22
P45	149	S21_U04	1764.0	1764.02
P45	149	S21_U04	1769.96	1770.83
P45	149	S21_U04	1770.88	1770.92
P45	149	S21_U04	1775.46	1775.73
P45	149	S21_U04	1819.09	1819.75
P45	149	S21_U04	1819.84	1819.86
P45	149	S21_U04	1834.81	1836.0
P45	149	S21_U04	1838.66	1839.85
P45	149	S21_U04	1855.77	1857.03
P45	149	S21_U04	1885.84	1886.35
P45	149	S21_U04	1894.05	1894.07
P45	149	S21_U04	1894.96	1895.66
P45	149	S21_U04	1904.79	1905.94
P46	335	S21_U04	1864.2	1866.23
P46	335	S21_U04	1870.4	1872.82
P46	335	S21_U04	1873.92	1874.78
P46	335	S21_U04	1874.95	1876.42
P46	335	S21_U04	1887.09	1888.01
P46	335	S21_U04	1888.17	1889.02
P46	335	S21_U04	1891.47	1893.08
P46	335	S21_U04	1912.64	1912.68
P46	335	S21_U04	1912.68	1912.82
P46	335	S21_U04	1915.6	1916.86
P46	335	S21_U04	1920.25	1921.75
P46	335	S21_U04	1930.37	1930.54
P46	335	S21_U04	1933.22	1933.97
P46	335	S21_U04	1934.17	1935.5
P46	335	S21_U04	1939.54	1943.25
P46	335	S21_U04	1945.31	1946.23
P46	335	S21_U04	1947.58	1948.02
P46	335	S21_U04	1956.0	1956.32
P46	335	S21_U04	1957.48	1957.87
P46	335	S21_U04	1960.41	1962.34
P46	335	S21_U04	1963.2	1964.94
P46	335	S21_U04	1966.25	1967.14
P46	335	S21_U04	1967.14	1968.31
P46	335	S21_U04	1972.6	1973.09
P46	335	S21_U04	1980.91	1982.71
P46	335	S21_U04	1983.22	1983.45
P46	335	S21_U04	1989.27	1990.01
P47	136	S21_U04	1820.56	1821.23
P47	136	S21_U04	1826.2	1827.37
P47	136	S21_U04	1837.45	1838.35
P47	136	S21_U04	1840.55	1841.54
P47	136	S21_U04	1842.8	1844.43
P47	136	S21_U04	1852.3	1853.0
P47	136	S21_U04	1872.83	1872.86
P47	136	S21_U04	1883.46	1885.5
P47	136	S21_U04	1893.48	1893.56
P47	136	S21_U04	1896.0	1896.83
P47	136	S21_U04	1896.83	1897.78
P47	136	S21_U04	1899.92	1903.74
P47	136	S21_U04	1906.09	1907.8
P47	136	S21_U04	1907.93	1908.64
P47	136	S21_U04	1913.95	1914.11
P47	136	S21_U04	1922.17	1923.63
P47	136	S21_U04	1926.6	1929.15
P47	136	S21_U04	1930.6	1931.57
P47	136	S21_U04	1931.78	1932.82
P47	136	S21_U04	1936.38	1937.35
P47	136	S21_U04	1937.35	1938.86
P47	136	S21_U04	1946.72	1947.4
P47	136	S21_U04	1952.06	1953.8
P47	136	S21_U04	1954.38	1955.68
P47	136	S21_U04	1970.57	1971.45
P47	136	S21_U04	1993.7	1995.38
P46	336	S21_U04	1997.2	1999.0
P46	336	S21_U04	1999.82	2000.88
P46	336	S21_U04	2004.43	2005.15
P46	336	S21_U04	2007.6	2010.74
P46	336	S21_U04	2012.44	2012.49
P46	336	S21_U04	2018.12	2022.52
P46	336	S21_U04	2034.76	2035.55
P46	336	S21_U04	2035.55	2036.26
P46	336	S21_U04	2039.66	2040.26
P46	336	S21_U04	2040.26	2042.48
P46	336	S21_U04	2049.95	2050.42
P46	336	S21_U04	2050.42	2051.89
P46	336	S21_U04	2053.25	2053.29
P46	336	S21_U04	2064.11	2065.63
P46	336	S21_U04	2068.55	2069.42
P46	336	S21_U04	2069.42	2071.72
P46	336	S21_U04	2073.46	2074.25
P46	336	S21_U04	2078.46	2079.15
P46	336	S21_U04	2080.94	2081.49
P46	336	S21_U04	2087.18	2087.91
P46	336	S21_U04	2087.95	2090.77
P46	336	S21_U04	2090.77	2092.82
P46	336	S21_U04	2092.82	2093.94
P47	137	S21_U04	2004.15	2004.4
P47	137	S21_U04	2005.6	2007.55
P47	137	S21_U04	2011.33	2011.49
P47	137	S21_U04	2012.81	2014.46
P47	137	S21_U04	2022.67	2023.19
P47	137	S21_U04	2025.84	2029.64
P47	137	S21_U04	2032.39	2034.29
P47	137	S21_U04	2037.81	2038.81
P47	137	S21_U04	2043.64	2044.6
P47	137	S21_U04	2060.55	2060.74
P47	137	S21_U04	2067.93	2068.02
P47	137	S21_U04	2071.74	2072.71
P47	137	S21_U04	2076.55	2078.25
P47	137	S21_U04	2084.92	2086.52
P47	137	S21_U04	2100.09	2102.2
P47	137	S21_U04	2103.06	2105.2
P47	137	S21_U04	2105.78	2105.79
P47	137	S21_U04	2110.83	2111.35
P47	137	S21_U04	2112.6	2115.15
P47	137	S21_U04	2140.99	2141.89
P47	137	S21_U04	2143.37	2145.28
P47	137	S21_U04	2151.57	2153.14
P47	137	S21_U04	2157.28	2158.17
P47	137	S21_U04	2159.77	2159.83
P47	137	S21_U04	2161.77	2162.82
P48	84	S21_U04	1754.1	1755.46
P48	84	S21_U04	1758.38	1758.52
P48	84	S21_U04	1761.9	1762.2
P48	84	S21_U04	1764.43	1764.49
P48	84	S21_U04	1780.85	1781.77
P48	84	S21_U04	1785.25	1785.26
P48	84	S21_U04	1788.69	1789.4
P48	84	S21_U04	1807.17	1809.88
P48	84	S21_U04	1810.99	1811.6
P48	84	S21_U04	1889.65	1890.37
P48	84	S21_U04	1917.74	1919.94
P48	84	S21_U04	1985.26	1987.66
P48	84	S21_U04	1988.52	1988.65
P48	84	S21_U04	1992.46	1993.54
P48	84	S21_U04	2002.48	2002.85
P48	84	S21_U04	2015.84	2015.98
P48	84	S21_U04	2016.0	2017.16
P48	84	S21_U04	2046.19	2046.92
P48	84	S21_U04	2047.95	2048.06
P48	84	S21_U04	2051.97	2052.57
P48	84	S21_U04	2057.68	2059.94
P48	84	S21_U04	2061.97	2062.79
P48	84	S21_U04	2074.42	2076.42
P48	84	S21_U04	2084.15	2084.91
P48	84	S21_U04	2127.71	2128.42
P48	84	S21_U04	2139.91	2140.24
P48	84	S21_U04	2163.24	2165.82
P48	84	S21_U04	2176.89	2179.59
P48	84	S21_U04	2179.59	2180.39
P48	84	S21_U04	2197.34	2198.62
P46	337	S21_U04	2094.78	2094.97
P46	337	S21_U04	2094.97	2095.18
P46	337	S21_U04	2096.31	2096.7
P46	337	S21_U04	2098.71	2100.05
P46	337	S21_U04	2116.04	2117.92
P46	337	S21_U04	2118.68	2121.02
P46	337	S21_U04	2121.77	2123.58
P46	337	S21_U04	2125.08	2125.34
P46	337	S21_U04	2128.77	2129.33
P46	337	S21_U04	2129.45	2131.42
P46	337	S21_U04	2131.75	2132.53
P46	337	S21_U04	2135.55	2137.59
P46	337	S21_U04	2138.06	2138.13
P46	337	S21_U04	2139.25	2139.54
P46	337	S21_U04	2146.55	2147.33
P46	337	S21_U04	2148.16	2150.76
P46	337	S21_U04	2153.36	2154.5
P46	337	S21_U04	2154.61	2154.77
P46	337	S21_U04	2168.79	2169.02
P46	337	S21_U04	2170.48	2171.11
P46	337	S21_U04	2181.21	2182.19
P46	337	S21_U04	2188.82	2189.12
P46	337	S21_U04	2191.11	2192.28
P46	337	S21_U04	2205.79	2208.17
P46	337	S21_U04	2209.44	2212.05
P46	337	S21_U04	2212.79	2213.47
P46	337	S21_U04	2214.81	2217.21
P47	138	S21_U04	2166.34	2167.59
P47	138	S21_U04	2169.16	2169.59
P47	138	S21_U04	2171.56	2173.48
P47	138	S21_U04	2174.19	2174.94
P47	138	S21_U04	2182.76	2188.44
P47	138	S21_U04	2190.28	2190.81
P47	138	S21_U04	2192.61	2193.05
P47	138	S21_U04	2193.79	2197.11
P47	138	S21_U04	2199.39	2203.57
P47	138	S21_U04	2208.84	2209.25
P47	138	S21_U04	2212.16	2212.77
P47	138	S21_U04	2213.48	2214.77
P47	138	S21_U04	2238.25	2239.45
P47	138	S21_U04	2239.45	2239.89
P47	138	S21_U04	2246.02	2247.82
P47	138	S21_U04	2262.91	2265.88
P47	138	S21_U04	2272.24	2273.71
P47	138	S21_U04	2276.07	2276.4
P47	138	S21_U04	2302.42	2304.2
P46	338	S21_U04	2217.21	2218.3
P46	338	S21_U04	2218.3	2220.02
P46	338	S21_U04	2220.41	2222.29
P46	338	S21_U04	2225.48	2226.25
P46	338	S21_U04	2240.87	2241.32
P46	338	S21_U04	2247.91	2250.4
P46	338	S21_U04	2252.6	2254.4
P46	338	S21_U04	2256.91	2257.75
P46	338	S21_U04	2268.75	2270.87
P46	338	S21_U04	2274.07	2274.5
P46	338	S21_U04	2274.85	2275.65
P46	338	S21_U04	2276.48	2276.72
P46	338	S21_U04	2282.74	2284.5
P46	338	S21_U04	2290.11	2290.74
P46	338	S21_U04	2291.62	2293.1
P46	338	S21_U04	2295.25	2295.63
P46	338	S21_U04	2297.35	2298.2
P46	338	S21_U04	2301.62	2302.12
P46	338	S21_U04	2304.64	2309.4
P46	338	S21_U04	2319.37	2320.74
P46	338	S21_U04	2320.74	2322.54
P46	338	S21_U04	2322.54	2324.3
P46	338	S21_U04	2330.23	2331.32
P45	150	S21_U04	1909.21	1909.77
P45	150	S21_U04	1911.84	1912.02
P45	150	S21_U04	1929.49	1929.54
P45	150	S21_U04	1950.14	1951.16
P45	150	S21_U04	1959.25	1959.68
P45	150	S21_U04	1959.81	1959.82
P45	150	S21_U04	1962.4	1963.01
P45	150	S21_U04	1965.05	1966.17
P45	150	S21_U04	1968.44	1969.09
P45	150	S21_U04	1969.11	1969.8
P45	150	S21_U04	1982.77	1983.05
P45	150	S21_U04	1987.99	1988.35
P45	150	S21_U04	1990.45	1990.51
P45	150	S21_U04	1990.51	1992.23
P45	150	S21_U04	1995.71	1997.0
P45	150	S21_U04	1999.14	1999.29
P45	150	S21_U04	2011.13	2011.21
P45	150	S21_U04	2024.51	2025.56
P45	150	S21_U04	2038.84	2039.59
P45	150	S21_U04	2047.29	2047.72
P45	150	S21_U04	2080.45	2080.93
P45	150	S21_U04	2094.08	2094.54
P45	150	S21_U04	2105.26	2105.7
P45	150	S21_U04	2107.75	2110.74
P45	150	S21_U04	2115.45	2115.91
P45	150	S21_U04	2123.65	2124.77
P45	150	S21_U04	2125.73	2127.68
P45	150	S21_U04	2133.15	2133.68
P45	150	S21_U04	2133.93	2134.82
P45	150	S21_U04	2138.76	2139.21
P45	150	S21_U04	2145.33	2145.61
P45	150	S21_U04	2156.08	2156.22
P45	150	S21_U04	2160.84	2161.68
P45	150	S21_U04	2224.58	2224.59
P45	150	S21_U04	2229.9	2230.84
P45	150	S21_U04	2234.93	2235.33
P45	150	S21_U04	2255.9	2256.44
P45	150	S21_U04	2267.6	2267.62
P45	150	S21_U04	2272.15	2272.19
P45	150	S21_U04	2279.43	2282.39
P45	150	S21_U04	2296.8	2297.17
P45	150	S21_U04	2317.42	2317.99
P45	150	S21_U04	2333.43	2333.77
P45	150	S21_U04	2364.11	2365.58
P46	339	S21_U04	2335.48	2336.33
P46	339	S21_U04	2339.4	2340.77
P46	339	S21_U04	2351.42	2352.34
P46	339	S21_U04	2352.72	2356.22
P46	339	S21_U04	2370.41	2372.75
P46	339	S21_U04	2380.61	2380.78
P46	339	S21_U04	2388.76	2391.95
P46	339	S21_U04	2393.67	2394.92
P46	339	S21_U04	2403.98	2406.05
P46	339	S21_U04	2407.02	2409.23
P46	339	S21_U04	2409.69	2411.09
P46	339	S21_U04	2412.58	2413.86
P46	339	S21_U04	2422.71	2423.15
P46	339	S21_U04	2426.23	2427.68
P46	339	S21_U04	2428.32	2429.63
