target_speaker	file_basename	beginning_time	end_time	duration_total_speech	duration_overlapping_speech
OTH	tsay_TWX_030028	60	120	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	60	120	0.0	0.0
GRF	tsay_TWX_030028	60	120	0.0	0.0
!CHI_LYC	tsay_TWX_030028	60	120	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	60	120	0.0	0.0
!MOT_LYC	tsay_TWX_030028	60	120	0.0	0.0
!CHI_TWX	tsay_TWX_030028	120	180	12.383	0.207
!INV_Joyce	tsay_TWX_030028	120	180	21.264	0.207
SIS	tsay_TWX_030028	120	180	0.0	0.0
!INV_Kay	tsay_TWX_030028	120	180	0.0	0.0
GRM	tsay_TWX_030028	120	180	0.0	0.0
!FAT_TWX	tsay_TWX_030028	120	180	0.0	0.0
!MOT_TWX	tsay_TWX_030028	120	180	0.0	0.0
OTH	tsay_TWX_030028	120	180	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	120	180	0.0	0.0
GRF	tsay_TWX_030028	120	180	0.0	0.0
!CHI_LYC	tsay_TWX_030028	120	180	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	120	180	0.0	0.0
!MOT_LYC	tsay_TWX_030028	120	180	0.0	0.0
!CHI_TWX	tsay_TWX_030028	180	240	8.661	0.349
!INV_Joyce	tsay_TWX_030028	180	240	21.140	0.384
SIS	tsay_TWX_030028	180	240	0.0	0.0
!INV_Kay	tsay_TWX_030028	180	240	0.0	0.0
GRM	tsay_TWX_030028	180	240	0.0	0.0
!FAT_TWX	tsay_TWX_030028	180	240	0.0	0.0
!MOT_TWX	tsay_TWX_030028	180	240	0.0	0.0
OTH	tsay_TWX_030028	180	240	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	180	240	0.0	0.0
GRF	tsay_TWX_030028	180	240	0.0	0.0
!CHI_LYC	tsay_TWX_030028	180	240	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	180	240	0.0	0.0
!MOT_LYC	tsay_TWX_030028	180	240	0.0	0.0
!CHI_TWX	tsay_TWX_030028	240	300	10.272	1.531
!INV_Joyce	tsay_TWX_030028	240	300	21.828	1.473
SIS	tsay_TWX_030028	240	300	0.0	0.0
!INV_Kay	tsay_TWX_030028	240	300	0.0	0.0
GRM	tsay_TWX_030028	240	300	0.0	0.0
!FAT_TWX	tsay_TWX_030028	240	300	0.0	0.0
!MOT_TWX	tsay_TWX_030028	240	300	0.0	0.0
OTH	tsay_TWX_030028	240	300	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	240	300	0.0	0.0
GRF	tsay_TWX_030028	240	300	0.0	0.0
!CHI_LYC	tsay_TWX_030028	240	300	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	240	300	0.0	0.0
!MOT_LYC	tsay_TWX_030028	240	300	0.0	0.0
!CHI_TWX	tsay_TWX_030028	300	360	9.330	0.344
!INV_Joyce	tsay_TWX_030028	300	360	24.082	0.597
SIS	tsay_TWX_030028	300	360	0.0	0.0
!INV_Kay	tsay_TWX_030028	300	360	0.0	0.0
GRM	tsay_TWX_030028	300	360	0.0	0.0
!FAT_TWX	tsay_TWX_030028	300	360	0.0	0.0
!MOT_TWX	tsay_TWX_030028	300	360	0.0	0.0
OTH	tsay_TWX_030028	300	360	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	300	360	0.0	0.0
GRF	tsay_TWX_030028	300	360	0.0	0.0
!CHI_LYC	tsay_TWX_030028	300	360	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	300	360	0.0	0.0
!MOT_LYC	tsay_TWX_030028	300	360	0.0	0.0
!CHI_TWX	tsay_TWX_030028	360	420	16.012	1.510
!INV_Joyce	tsay_TWX_030028	360	420	25.281	1.735
SIS	tsay_TWX_030028	360	420	0.0	0.0
!INV_Kay	tsay_TWX_030028	360	420	0.0	0.0
GRM	tsay_TWX_030028	360	420	0.0	0.0
!FAT_TWX	tsay_TWX_030028	360	420	0.0	0.0
!MOT_TWX	tsay_TWX_030028	360	420	0.0	0.0
OTH	tsay_TWX_030028	360	420	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	360	420	0.0	0.0
GRF	tsay_TWX_030028	360	420	0.0	0.0
!CHI_LYC	tsay_TWX_030028	360	420	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	360	420	0.0	0.0
!MOT_LYC	tsay_TWX_030028	360	420	0.0	0.0
!CHI_TWX	tsay_TWX_030028	420	480	16.434	0.773
!INV_Joyce	tsay_TWX_030028	420	480	27.359	1.173
SIS	tsay_TWX_030028	420	480	0.0	0.0
!INV_Kay	tsay_TWX_030028	420	480	0.0	0.0
GRM	tsay_TWX_030028	420	480	0.0	0.0
!FAT_TWX	tsay_TWX_030028	420	480	0.0	0.0
!MOT_TWX	tsay_TWX_030028	420	480	0.0	0.0
OTH	tsay_TWX_030028	420	480	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	420	480	0.0	0.0
GRF	tsay_TWX_030028	420	480	0.0	0.0
!CHI_LYC	tsay_TWX_030028	420	480	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	420	480	0.0	0.0
!MOT_LYC	tsay_TWX_030028	420	480	0.0	0.0
!CHI_TWX	tsay_TWX_030028	480	540	14.964	0.979
!INV_Joyce	tsay_TWX_030028	480	540	30.849	1.341
SIS	tsay_TWX_030028	480	540	0.0	0.0
!INV_Kay	tsay_TWX_030028	480	540	0.0	0.0
GRM	tsay_TWX_030028	480	540	0.0	0.0
!FAT_TWX	tsay_TWX_030028	480	540	0.0	0.0
!MOT_TWX	tsay_TWX_030028	480	540	0.0	0.0
OTH	tsay_TWX_030028	480	540	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	480	540	0.0	0.0
GRF	tsay_TWX_030028	480	540	0.0	0.0
!CHI_LYC	tsay_TWX_030028	480	540	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	480	540	0.0	0.0
!MOT_LYC	tsay_TWX_030028	480	540	0.0	0.0
!CHI_TWX	tsay_TWX_030028	540	600	15.126	1.809
!INV_Joyce	tsay_TWX_030028	540	600	22.531	2.076
SIS	tsay_TWX_030028	540	600	0.0	0.0
!INV_Kay	tsay_TWX_030028	540	600	0.0	0.0
GRM	tsay_TWX_030028	540	600	0.0	0.0
!FAT_TWX	tsay_TWX_030028	540	600	0.0	0.0
!MOT_TWX	tsay_TWX_030028	540	600	0.0	0.0
OTH	tsay_TWX_030028	540	600	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	540	600	0.0	0.0
GRF	tsay_TWX_030028	540	600	0.0	0.0
!CHI_LYC	tsay_TWX_030028	540	600	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	540	600	0.0	0.0
!MOT_LYC	tsay_TWX_030028	540	600	0.0	0.0
!CHI_TWX	tsay_TWX_030028	600	660	12.824	0.331
!INV_Joyce	tsay_TWX_030028	600	660	28.331	0.458
SIS	tsay_TWX_030028	600	660	0.0	0.0
!INV_Kay	tsay_TWX_030028	600	660	0.0	0.0
GRM	tsay_TWX_030028	600	660	0.0	0.0
!FAT_TWX	tsay_TWX_030028	600	660	0.0	0.0
!MOT_TWX	tsay_TWX_030028	600	660	0.0	0.0
OTH	tsay_TWX_030028	600	660	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	600	660	0.0	0.0
GRF	tsay_TWX_030028	600	660	0.0	0.0
!CHI_LYC	tsay_TWX_030028	600	660	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	600	660	0.0	0.0
!MOT_LYC	tsay_TWX_030028	600	660	0.0	0.0
!CHI_TWX	tsay_TWX_030028	660	720	15.263	1.956
!INV_Joyce	tsay_TWX_030028	660	720	19.956	2.182
SIS	tsay_TWX_030028	660	720	0.0	0.0
!INV_Kay	tsay_TWX_030028	660	720	0.0	0.0
GRM	tsay_TWX_030028	660	720	0.0	0.0
!FAT_TWX	tsay_TWX_030028	660	720	0.0	0.0
!MOT_TWX	tsay_TWX_030028	660	720	0.0	0.0
OTH	tsay_TWX_030028	660	720	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	660	720	0.0	0.0
GRF	tsay_TWX_030028	660	720	0.0	0.0
!CHI_LYC	tsay_TWX_030028	660	720	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	660	720	0.0	0.0
!MOT_LYC	tsay_TWX_030028	660	720	0.0	0.0
!CHI_TWX	tsay_TWX_030028	720	780	11.275	0.337
!INV_Joyce	tsay_TWX_030028	720	780	17.599	0.459
SIS	tsay_TWX_030028	720	780	0.0	0.0
!INV_Kay	tsay_TWX_030028	720	780	0.0	0.0
GRM	tsay_TWX_030028	720	780	0.0	0.0
!FAT_TWX	tsay_TWX_030028	720	780	0.0	0.0
!MOT_TWX	tsay_TWX_030028	720	780	0.0	0.0
OTH	tsay_TWX_030028	720	780	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	720	780	0.0	0.0
GRF	tsay_TWX_030028	720	780	0.0	0.0
!CHI_LYC	tsay_TWX_030028	720	780	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	720	780	0.0	0.0
!MOT_LYC	tsay_TWX_030028	720	780	0.0	0.0
!CHI_TWX	tsay_TWX_030028	780	840	14.717	0.878
!INV_Joyce	tsay_TWX_030028	780	840	20.492	0.772
SIS	tsay_TWX_030028	780	840	0.0	0.0
!INV_Kay	tsay_TWX_030028	780	840	0.0	0.0
GRM	tsay_TWX_030028	780	840	0.0	0.0
!FAT_TWX	tsay_TWX_030028	780	840	0.0	0.0
!MOT_TWX	tsay_TWX_030028	780	840	0.0	0.0
OTH	tsay_TWX_030028	780	840	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	780	840	0.0	0.0
GRF	tsay_TWX_030028	780	840	0.0	0.0
!CHI_LYC	tsay_TWX_030028	780	840	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	780	840	0.0	0.0
!MOT_LYC	tsay_TWX_030028	780	840	0.0	0.0
!CHI_TWX	tsay_TWX_030028	840	900	19.223	2.363
!INV_Joyce	tsay_TWX_030028	840	900	22.453	2.600
SIS	tsay_TWX_030028	840	900	0.0	0.0
!INV_Kay	tsay_TWX_030028	840	900	0.0	0.0
GRM	tsay_TWX_030028	840	900	0.0	0.0
!FAT_TWX	tsay_TWX_030028	840	900	0.0	0.0
!MOT_TWX	tsay_TWX_030028	840	900	0.0	0.0
OTH	tsay_TWX_030028	840	900	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	840	900	0.0	0.0
GRF	tsay_TWX_030028	840	900	0.0	0.0
!CHI_LYC	tsay_TWX_030028	840	900	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	840	900	0.0	0.0
!MOT_LYC	tsay_TWX_030028	840	900	0.0	0.0
!CHI_TWX	tsay_TWX_030028	900	960	8.905	2.188
!INV_Joyce	tsay_TWX_030028	900	960	21.698	2.310
SIS	tsay_TWX_030028	900	960	0.0	0.0
!INV_Kay	tsay_TWX_030028	900	960	0.0	0.0
GRM	tsay_TWX_030028	900	960	0.0	0.0
!FAT_TWX	tsay_TWX_030028	900	960	0.0	0.0
!MOT_TWX	tsay_TWX_030028	900	960	0.0	0.0
OTH	tsay_TWX_030028	900	960	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	900	960	0.0	0.0
GRF	tsay_TWX_030028	900	960	0.0	0.0
!CHI_LYC	tsay_TWX_030028	900	960	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	900	960	0.0	0.0
!MOT_LYC	tsay_TWX_030028	900	960	0.0	0.0
!CHI_TWX	tsay_TWX_030028	960	1020	10.699	0.168
!INV_Joyce	tsay_TWX_030028	960	1020	20.473	0.208
SIS	tsay_TWX_030028	960	1020	0.0	0.0
!INV_Kay	tsay_TWX_030028	960	1020	0.0	0.0
GRM	tsay_TWX_030028	960	1020	0.0	0.0
!FAT_TWX	tsay_TWX_030028	960	1020	0.0	0.0
!MOT_TWX	tsay_TWX_030028	960	1020	0.0	0.0
OTH	tsay_TWX_030028	960	1020	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	960	1020	0.0	0.0
GRF	tsay_TWX_030028	960	1020	0.0	0.0
!CHI_LYC	tsay_TWX_030028	960	1020	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	960	1020	0.0	0.0
!MOT_LYC	tsay_TWX_030028	960	1020	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1020	1080	12.198	0.047
!INV_Joyce	tsay_TWX_030028	1020	1080	21.706	0.399
SIS	tsay_TWX_030028	1020	1080	0.0	0.0
!INV_Kay	tsay_TWX_030028	1020	1080	0.0	0.0
GRM	tsay_TWX_030028	1020	1080	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1020	1080	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1020	1080	0.0	0.0
OTH	tsay_TWX_030028	1020	1080	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1020	1080	0.0	0.0
GRF	tsay_TWX_030028	1020	1080	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1020	1080	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1020	1080	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1020	1080	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1080	1140	19.474	1.576
!INV_Joyce	tsay_TWX_030028	1080	1140	21.755	1.628
SIS	tsay_TWX_030028	1080	1140	0.0	0.0
!INV_Kay	tsay_TWX_030028	1080	1140	0.0	0.0
GRM	tsay_TWX_030028	1080	1140	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1080	1140	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1080	1140	0.0	0.0
OTH	tsay_TWX_030028	1080	1140	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1080	1140	0.0	0.0
GRF	tsay_TWX_030028	1080	1140	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1080	1140	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1080	1140	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1080	1140	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1140	1200	13.840	0.597
!INV_Joyce	tsay_TWX_030028	1140	1200	23.598	1.124
SIS	tsay_TWX_030028	1140	1200	0.0	0.0
!INV_Kay	tsay_TWX_030028	1140	1200	0.0	0.0
GRM	tsay_TWX_030028	1140	1200	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1140	1200	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1140	1200	0.0	0.0
OTH	tsay_TWX_030028	1140	1200	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1140	1200	0.0	0.0
GRF	tsay_TWX_030028	1140	1200	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1140	1200	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1140	1200	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1140	1200	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1200	1260	15.885	1.559
!INV_Joyce	tsay_TWX_030028	1200	1260	24.175	1.954
SIS	tsay_TWX_030028	1200	1260	0.0	0.0
!INV_Kay	tsay_TWX_030028	1200	1260	0.0	0.0
GRM	tsay_TWX_030028	1200	1260	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1200	1260	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1200	1260	0.0	0.0
OTH	tsay_TWX_030028	1200	1260	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1200	1260	0.0	0.0
GRF	tsay_TWX_030028	1200	1260	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1200	1260	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1200	1260	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1200	1260	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1260	1320	15.248	1.573
!INV_Joyce	tsay_TWX_030028	1260	1320	22.470	1.827
SIS	tsay_TWX_030028	1260	1320	0.0	0.0
!INV_Kay	tsay_TWX_030028	1260	1320	0.0	0.0
GRM	tsay_TWX_030028	1260	1320	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1260	1320	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1260	1320	0.0	0.0
OTH	tsay_TWX_030028	1260	1320	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1260	1320	0.0	0.0
GRF	tsay_TWX_030028	1260	1320	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1260	1320	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1260	1320	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1260	1320	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1320	1380	14.865	0.070
!INV_Joyce	tsay_TWX_030028	1320	1380	18.432	0.306
SIS	tsay_TWX_030028	1320	1380	0.0	0.0
!INV_Kay	tsay_TWX_030028	1320	1380	0.0	0.0
GRM	tsay_TWX_030028	1320	1380	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1320	1380	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1320	1380	0.0	0.0
OTH	tsay_TWX_030028	1320	1380	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1320	1380	0.0	0.0
GRF	tsay_TWX_030028	1320	1380	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1320	1380	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1320	1380	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1320	1380	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1380	1440	15.126	1.137
!INV_Joyce	tsay_TWX_030028	1380	1440	20.736	1.144
SIS	tsay_TWX_030028	1380	1440	0.0	0.0
!INV_Kay	tsay_TWX_030028	1380	1440	0.0	0.0
GRM	tsay_TWX_030028	1380	1440	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1380	1440	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1380	1440	0.0	0.0
OTH	tsay_TWX_030028	1380	1440	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1380	1440	0.0	0.0
GRF	tsay_TWX_030028	1380	1440	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1380	1440	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1380	1440	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1380	1440	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1440	1500	10.026	0.569
!INV_Joyce	tsay_TWX_030028	1440	1500	17.892	0.738
SIS	tsay_TWX_030028	1440	1500	0.0	0.0
!INV_Kay	tsay_TWX_030028	1440	1500	0.0	0.0
GRM	tsay_TWX_030028	1440	1500	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1440	1500	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1440	1500	0.0	0.0
OTH	tsay_TWX_030028	1440	1500	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1440	1500	0.0	0.0
GRF	tsay_TWX_030028	1440	1500	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1440	1500	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1440	1500	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1440	1500	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1500	1560	15.723	0.867
!INV_Joyce	tsay_TWX_030028	1500	1560	24.190	0.894
SIS	tsay_TWX_030028	1500	1560	0.0	0.0
!INV_Kay	tsay_TWX_030028	1500	1560	0.0	0.0
GRM	tsay_TWX_030028	1500	1560	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1500	1560	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1500	1560	0.0	0.0
OTH	tsay_TWX_030028	1500	1560	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1500	1560	0.0	0.0
GRF	tsay_TWX_030028	1500	1560	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1500	1560	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1500	1560	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1500	1560	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1560	1620	15.286	0.646
!INV_Joyce	tsay_TWX_030028	1560	1620	25.041	1.020
SIS	tsay_TWX_030028	1560	1620	0.0	0.0
!INV_Kay	tsay_TWX_030028	1560	1620	0.0	0.0
GRM	tsay_TWX_030028	1560	1620	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1560	1620	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1560	1620	0.0	0.0
OTH	tsay_TWX_030028	1560	1620	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1560	1620	0.0	0.0
GRF	tsay_TWX_030028	1560	1620	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1560	1620	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1560	1620	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1560	1620	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1620	1680	10.764	0.464
!INV_Joyce	tsay_TWX_030028	1620	1680	18.629	0.910
SIS	tsay_TWX_030028	1620	1680	0.0	0.0
!INV_Kay	tsay_TWX_030028	1620	1680	0.0	0.0
GRM	tsay_TWX_030028	1620	1680	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1620	1680	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1620	1680	0.0	0.0
OTH	tsay_TWX_030028	1620	1680	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1620	1680	0.0	0.0
GRF	tsay_TWX_030028	1620	1680	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1620	1680	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1620	1680	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1620	1680	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1680	1740	19.190	2.194
!INV_Joyce	tsay_TWX_030028	1680	1740	17.393	1.261
OTH	tsay_TWX_030028	1680	1740	1.753	1.044
SIS	tsay_TWX_030028	1680	1740	0.0	0.0
!INV_Kay	tsay_TWX_030028	1680	1740	0.0	0.0
GRM	tsay_TWX_030028	1680	1740	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1680	1740	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1680	1740	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1680	1740	0.0	0.0
GRF	tsay_TWX_030028	1680	1740	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1680	1740	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1680	1740	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1680	1740	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1740	1800	19.639	1.720
!INV_Joyce	tsay_TWX_030028	1740	1800	30.068	2.275
SIS	tsay_TWX_030028	1740	1800	0.0	0.0
!INV_Kay	tsay_TWX_030028	1740	1800	0.0	0.0
GRM	tsay_TWX_030028	1740	1800	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1740	1800	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1740	1800	0.0	0.0
OTH	tsay_TWX_030028	1740	1800	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1740	1800	0.0	0.0
GRF	tsay_TWX_030028	1740	1800	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1740	1800	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1740	1800	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1740	1800	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1800	1860	17.807	1.765
!INV_Joyce	tsay_TWX_030028	1800	1860	26.774	2.298
SIS	tsay_TWX_030028	1800	1860	0.0	0.0
!INV_Kay	tsay_TWX_030028	1800	1860	0.0	0.0
GRM	tsay_TWX_030028	1800	1860	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1800	1860	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1800	1860	0.0	0.0
OTH	tsay_TWX_030028	1800	1860	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1800	1860	0.0	0.0
GRF	tsay_TWX_030028	1800	1860	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1800	1860	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1800	1860	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1800	1860	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1860	1920	17.881	0.562
!INV_Joyce	tsay_TWX_030028	1860	1920	19.886	0.533
SIS	tsay_TWX_030028	1860	1920	0.0	0.0
!INV_Kay	tsay_TWX_030028	1860	1920	0.0	0.0
GRM	tsay_TWX_030028	1860	1920	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1860	1920	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1860	1920	0.0	0.0
OTH	tsay_TWX_030028	1860	1920	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1860	1920	0.0	0.0
GRF	tsay_TWX_030028	1860	1920	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1860	1920	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1860	1920	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1860	1920	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1920	1980	15.351	1.408
!INV_Joyce	tsay_TWX_030028	1920	1980	19.101	1.602
SIS	tsay_TWX_030028	1920	1980	0.0	0.0
!INV_Kay	tsay_TWX_030028	1920	1980	0.0	0.0
GRM	tsay_TWX_030028	1920	1980	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1920	1980	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1920	1980	0.0	0.0
OTH	tsay_TWX_030028	1920	1980	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1920	1980	0.0	0.0
GRF	tsay_TWX_030028	1920	1980	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1920	1980	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1920	1980	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1920	1980	0.0	0.0
!CHI_TWX	tsay_TWX_030028	1980	2040	7.983	0.139
!INV_Joyce	tsay_TWX_030028	1980	2040	16.493	0.377
SIS	tsay_TWX_030028	1980	2040	0.0	0.0
!INV_Kay	tsay_TWX_030028	1980	2040	0.0	0.0
GRM	tsay_TWX_030028	1980	2040	0.0	0.0
!FAT_TWX	tsay_TWX_030028	1980	2040	0.0	0.0
!MOT_TWX	tsay_TWX_030028	1980	2040	0.0	0.0
OTH	tsay_TWX_030028	1980	2040	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	1980	2040	0.0	0.0
GRF	tsay_TWX_030028	1980	2040	0.0	0.0
!CHI_LYC	tsay_TWX_030028	1980	2040	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	1980	2040	0.0	0.0
!MOT_LYC	tsay_TWX_030028	1980	2040	0.0	0.0
!CHI_TWX	tsay_TWX_030028	2040	2100	16.300	0.180
!INV_Joyce	tsay_TWX_030028	2040	2100	23.704	1.093
SIS	tsay_TWX_030028	2040	2100	0.0	0.0
!INV_Kay	tsay_TWX_030028	2040	2100	0.0	0.0
GRM	tsay_TWX_030028	2040	2100	0.0	0.0
!FAT_TWX	tsay_TWX_030028	2040	2100	0.0	0.0
!MOT_TWX	tsay_TWX_030028	2040	2100	0.0	0.0
OTH	tsay_TWX_030028	2040	2100	0.0	0.0
!CHI_LWJ	tsay_TWX_030028	2040	2100	0.0	0.0
GRF	tsay_TWX_030028	2040	2100	0.0	0.0
!CHI_LYC	tsay_TWX_030028	2040	2100	0.0	0.0
!MOT_LWJ	tsay_TWX_030028	2040	2100	0.0	0.0
!MOT_LYC	tsay_TWX_030028	2040	2100	0.0	0.0
!CHI_TWX	tsay_TWX_030028	2100	2160	16.065	2.060
!INV_Joyce	tsay_TWX_030028	2100	2160	22.159	2.442
SIS	tsay_TWX_030028	2100	2160	0.0	0.0
!INV_Kay	tsay_TWX_030028	2100	2160	0.0	0.0
GRM	tsay_TWX_030028	2100	2160	0.0	0.0
!FAT_TWX	tsay_TWX_030028	2100	2160	0.0	0.0
