target_speaker	file_basename	beginning_time	end_time	duration_total_speech	duration_overlapping_speech
MEE056	ES2014c.Mix-Headset	1440	1500	56.693	1.958
MEE054	ES2014c.Mix-Headset	1440	1500	0.0	0.0
FEE055	ES2014c.Mix-Headset	1500	1560	17.526	12.952
MEE053	ES2014c.Mix-Headset	1500	1560	39.499	19.803
MEE054	ES2014c.Mix-Headset	1500	1560	10.069	6.965
MEE056	ES2014c.Mix-Headset	1500	1560	18.701	6.764
FEE055	ES2014c.Mix-Headset	1560	1620	6.648	3.663
MEE053	ES2014c.Mix-Headset	1560	1620	35.187	9.633
MEE054	ES2014c.Mix-Headset	1560	1620	18.123	7.876
MEE056	ES2014c.Mix-Headset	1560	1620	12.436	6.404
FEE055	ES2014c.Mix-Headset	1620	1680	16.543	6.860
MEE053	ES2014c.Mix-Headset	1620	1680	28.897	5.748
MEE054	ES2014c.Mix-Headset	1620	1680	16.160	3.341
MEE056	ES2014c.Mix-Headset	1620	1680	2.745	2.089
FEE055	ES2014c.Mix-Headset	1680	1740	2.784	2.784
MEE053	ES2014c.Mix-Headset	1680	1740	48.657	15.277
MEE054	ES2014c.Mix-Headset	1680	1740	22.471	11.512
MEE056	ES2014c.Mix-Headset	1680	1740	4.356	4.356
FEE055	ES2014c.Mix-Headset	1740	1800	19.845	9.454
MEE053	ES2014c.Mix-Headset	1740	1800	36.111	12.687
MEE054	ES2014c.Mix-Headset	1740	1800	15.836	6.636
MEE056	ES2014c.Mix-Headset	1740	1800	3.949	3.949
FEE055	ES2014c.Mix-Headset	1800	1860	0.716	0.716
MEE053	ES2014c.Mix-Headset	1800	1860	57.318	6.214
MEE054	ES2014c.Mix-Headset	1800	1860	6.099	3.437
MEE056	ES2014c.Mix-Headset	1800	1860	2.693	2.693
FEE055	ES2014c.Mix-Headset	1860	1920	17.958	2.178
MEE053	ES2014c.Mix-Headset	1860	1920	11.921	3.924
MEE054	ES2014c.Mix-Headset	1860	1920	7.166	3.758
MEE056	ES2014c.Mix-Headset	1860	1920	25.954	4.032
FEE055	ES2014c.Mix-Headset	1920	1980	11.915	6.063
MEE053	ES2014c.Mix-Headset	1920	1980	18.914	9.632
MEE054	ES2014c.Mix-Headset	1920	1980	21.923	10.087
MEE056	ES2014c.Mix-Headset	1920	1980	19.544	5.961
FEE055	ES2014c.Mix-Headset	1980	2040	15.988	6.871
MEE053	ES2014c.Mix-Headset	1980	2040	34.290	10.462
MEE054	ES2014c.Mix-Headset	1980	2040	10.998	6.005
MEE056	ES2014c.Mix-Headset	1980	2040	13.587	10.498
FEE055	ES2014c.Mix-Headset	2040	2100	31.996	14.756
MEE053	ES2014c.Mix-Headset	2040	2100	17.990	10.587
MEE054	ES2014c.Mix-Headset	2040	2100	18.278	10.034
MEE056	ES2014c.Mix-Headset	2040	2100	8.723	6.311
FEE055	ES2014c.Mix-Headset	2100	2160	20.706	5.846
MEE053	ES2014c.Mix-Headset	2100	2160	16.718	8.065
MEE054	ES2014c.Mix-Headset	2100	2160	13.927	4.360
MEE056	ES2014c.Mix-Headset	2100	2160	17.133	7.979
FEE055	ES2014c.Mix-Headset	2160	2220	24.970	11.170
MEE053	ES2014c.Mix-Headset	2160	2220	15.555	7.592
MEE054	ES2014c.Mix-Headset	2160	2220	12.833	5.412
MEE056	ES2014c.Mix-Headset	2160	2220	14.033	10.053
MTD009PM	TS3003b.Mix-Headset	0	60	3.238	0.000
MTD012ME	TS3003b.Mix-Headset	0	60	0.0	0.0
MTD0010ID	TS3003b.Mix-Headset	0	60	0.0	0.0
MTD011UID	TS3003b.Mix-Headset	0	60	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	60	120	57.052	1.242
MTD012ME	TS3003b.Mix-Headset	60	120	2.391	1.242
MTD0010ID	TS3003b.Mix-Headset	60	120	0.0	0.0
MTD011UID	TS3003b.Mix-Headset	60	120	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	120	180	57.839	3.529
MTD011UID	TS3003b.Mix-Headset	120	180	2.531	1.906
MTD012ME	TS3003b.Mix-Headset	120	180	2.357	2.052
MTD0010ID	TS3003b.Mix-Headset	120	180	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	180	240	15.103	0.641
MTD012ME	TS3003b.Mix-Headset	180	240	31.864	0.641
MTD0010ID	TS3003b.Mix-Headset	180	240	0.0	0.0
MTD011UID	TS3003b.Mix-Headset	180	240	0.0	0.0
MTD011UID	TS3003b.Mix-Headset	240	300	0.673	0.074
MTD012ME	TS3003b.Mix-Headset	240	300	52.817	0.074
MTD0010ID	TS3003b.Mix-Headset	240	300	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	240	300	0.0	0.0
MTD012ME	TS3003b.Mix-Headset	300	360	52.665	0.000
MTD0010ID	TS3003b.Mix-Headset	300	360	0.0	0.0
MTD011UID	TS3003b.Mix-Headset	300	360	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	300	360	0.0	0.0
MTD012ME	TS3003b.Mix-Headset	360	420	48.327	0.000
MTD0010ID	TS3003b.Mix-Headset	360	420	0.0	0.0
MTD011UID	TS3003b.Mix-Headset	360	420	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	360	420	0.0	0.0
MTD012ME	TS3003b.Mix-Headset	420	480	52.299	0.000
MTD0010ID	TS3003b.Mix-Headset	420	480	0.0	0.0
MTD011UID	TS3003b.Mix-Headset	420	480	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	420	480	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	480	540	0.798	0.196
MTD012ME	TS3003b.Mix-Headset	480	540	54.903	0.202
MTD0010ID	TS3003b.Mix-Headset	480	540	0.0	0.0
MTD011UID	TS3003b.Mix-Headset	480	540	0.0	0.0
MTD0010ID	TS3003b.Mix-Headset	540	600	0.842	0.842
MTD009PM	TS3003b.Mix-Headset	540	600	18.209	8.156
MTD011UID	TS3003b.Mix-Headset	540	600	32.326	4.204
MTD012ME	TS3003b.Mix-Headset	540	600	8.119	5.727
MTD009PM	TS3003b.Mix-Headset	600	660	2.622	1.719
MTD011UID	TS3003b.Mix-Headset	600	660	54.425	1.719
MTD012ME	TS3003b.Mix-Headset	600	660	0.0	0.0
MTD0010ID	TS3003b.Mix-Headset	600	660	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	660	720	0.610	0.610
MTD011UID	TS3003b.Mix-Headset	660	720	52.026	0.610
MTD012ME	TS3003b.Mix-Headset	660	720	0.0	0.0
MTD0010ID	TS3003b.Mix-Headset	660	720	0.0	0.0
MTD0010ID	TS3003b.Mix-Headset	720	780	0.688	0.688
MTD009PM	TS3003b.Mix-Headset	720	780	1.380	1.380
MTD011UID	TS3003b.Mix-Headset	720	780	52.477	1.380
MTD012ME	TS3003b.Mix-Headset	720	780	0.0	0.0
MTD0010ID	TS3003b.Mix-Headset	780	840	3.834	0.972
MTD009PM	TS3003b.Mix-Headset	780	840	8.055	4.837
MTD011UID	TS3003b.Mix-Headset	780	840	49.680	3.870
MTD012ME	TS3003b.Mix-Headset	780	840	0.0	0.0
MTD0010ID	TS3003b.Mix-Headset	840	900	8.283	2.552
MTD009PM	TS3003b.Mix-Headset	840	900	9.846	7.003
MTD011UID	TS3003b.Mix-Headset	840	900	43.606	6.224
MTD012ME	TS3003b.Mix-Headset	840	900	6.636	5.031
MTD0010ID	TS3003b.Mix-Headset	900	960	37.372	2.353
MTD009PM	TS3003b.Mix-Headset	900	960	11.476	2.695
MTD011UID	TS3003b.Mix-Headset	900	960	0.606	0.606
MTD012ME	TS3003b.Mix-Headset	900	960	3.561	1.095
MTD0010ID	TS3003b.Mix-Headset	960	1020	55.712	0.000
MTD012ME	TS3003b.Mix-Headset	960	1020	0.0	0.0
MTD011UID	TS3003b.Mix-Headset	960	1020	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	960	1020	0.0	0.0
MTD0010ID	TS3003b.Mix-Headset	1020	1080	2.423	0.909
MTD009PM	TS3003b.Mix-Headset	1020	1080	41.222	3.605
MTD011UID	TS3003b.Mix-Headset	1020	1080	3.221	3.221
MTD012ME	TS3003b.Mix-Headset	1020	1080	2.279	1.505
MTD009PM	TS3003b.Mix-Headset	1080	1140	59.173	2.907
MTD011UID	TS3003b.Mix-Headset	1080	1140	1.069	1.069
MTD012ME	TS3003b.Mix-Headset	1080	1140	2.904	2.904
MTD0010ID	TS3003b.Mix-Headset	1080	1140	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	1140	1200	44.412	4.069
MTD011UID	TS3003b.Mix-Headset	1140	1200	3.066	3.066
MTD012ME	TS3003b.Mix-Headset	1140	1200	14.468	2.957
MTD0010ID	TS3003b.Mix-Headset	1140	1200	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	1200	1260	13.832	7.322
MTD011UID	TS3003b.Mix-Headset	1200	1260	3.481	3.300
MTD012ME	TS3003b.Mix-Headset	1200	1260	42.007	7.545
MTD0010ID	TS3003b.Mix-Headset	1200	1260	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	1260	1320	42.533	2.156
MTD011UID	TS3003b.Mix-Headset	1260	1320	1.546	1.546
MTD012ME	TS3003b.Mix-Headset	1260	1320	14.075	0.610
MTD0010ID	TS3003b.Mix-Headset	1260	1320	0.0	0.0
MTD0010ID	TS3003b.Mix-Headset	1320	1380	25.062	5.728
MTD009PM	TS3003b.Mix-Headset	1320	1380	13.275	5.331
MTD011UID	TS3003b.Mix-Headset	1320	1380	2.055	1.641
MTD012ME	TS3003b.Mix-Headset	1320	1380	20.542	3.130
MTD0010ID	TS3003b.Mix-Headset	1380	1440	4.883	0.000
MTD009PM	TS3003b.Mix-Headset	1380	1440	46.245	7.044
MTD011UID	TS3003b.Mix-Headset	1380	1440	4.590	4.590
MTD012ME	TS3003b.Mix-Headset	1380	1440	5.725	2.979
MTD0010ID	TS3003b.Mix-Headset	1440	1500	0.674	0.000
MTD009PM	TS3003b.Mix-Headset	1440	1500	41.925	3.774
MTD011UID	TS3003b.Mix-Headset	1440	1500	7.675	4.133
MTD012ME	TS3003b.Mix-Headset	1440	1500	4.709	3.364
MTD0010ID	TS3003b.Mix-Headset	1500	1560	1.515	1.145
MTD009PM	TS3003b.Mix-Headset	1500	1560	30.475	3.509
MTD011UID	TS3003b.Mix-Headset	1500	1560	7.308	6.787
MTD012ME	TS3003b.Mix-Headset	1500	1560	19.834	5.583
MTD009PM	TS3003b.Mix-Headset	1560	1620	24.803	9.742
MTD011UID	TS3003b.Mix-Headset	1560	1620	9.837	7.182
MTD012ME	TS3003b.Mix-Headset	1560	1620	29.764	7.271
MTD0010ID	TS3003b.Mix-Headset	1560	1620	0.0	0.0
MTD0010ID	TS3003b.Mix-Headset	1620	1680	12.859	2.530
MTD009PM	TS3003b.Mix-Headset	1620	1680	19.783	4.247
MTD011UID	TS3003b.Mix-Headset	1620	1680	3.200	3.145
MTD012ME	TS3003b.Mix-Headset	1620	1680	26.995	3.152
MTD009PM	TS3003b.Mix-Headset	1680	1740	19.770	5.810
MTD011UID	TS3003b.Mix-Headset	1680	1740	1.428	1.079
MTD012ME	TS3003b.Mix-Headset	1680	1740	37.035	4.731
MTD0010ID	TS3003b.Mix-Headset	1680	1740	0.0	0.0
MTD0010ID	TS3003b.Mix-Headset	1740	1800	10.268	3.575
MTD009PM	TS3003b.Mix-Headset	1740	1800	34.487	5.158
MTD011UID	TS3003b.Mix-Headset	1740	1800	2.287	2.287
MTD012ME	TS3003b.Mix-Headset	1740	1800	10.222	1.490
MTD0010ID	TS3003b.Mix-Headset	1800	1860	5.487	5.139
MTD009PM	TS3003b.Mix-Headset	1800	1860	28.689	5.394
MTD011UID	TS3003b.Mix-Headset	1800	1860	1.920	1.799
MTD012ME	TS3003b.Mix-Headset	1800	1860	26.729	8.391
MTD0010ID	TS3003b.Mix-Headset	1860	1920	6.483	2.501
MTD009PM	TS3003b.Mix-Headset	1860	1920	20.962	7.787
MTD011UID	TS3003b.Mix-Headset	1860	1920	3.166	3.014
MTD012ME	TS3003b.Mix-Headset	1860	1920	29.952	5.849
MTD009PM	TS3003b.Mix-Headset	1920	1980	42.914	3.949
MTD011UID	TS3003b.Mix-Headset	1920	1980	2.589	2.589
MTD012ME	TS3003b.Mix-Headset	1920	1980	2.445	1.753
MTD0010ID	TS3003b.Mix-Headset	1920	1980	0.0	0.0
MTD009PM	TS3003b.Mix-Headset	1980	2040	31.789	1.889
MTD011UID	TS3003b.Mix-Headset	1980	2040	1.415	0.710
MTD012ME	TS3003b.Mix-Headset	1980	2040	20.537	2.599
MTD0010ID	TS3003b.Mix-Headset	1980	2040	0.0	0.0
MTD0010ID	TS3003b.Mix-Headset	2040	2100	7.579	1.993
MTD009PM	TS3003b.Mix-Headset	2040	2100	34.593	12.127
MTD011UID	TS3003b.Mix-Headset	2040	2100	8.632	7.406
MTD012ME	TS3003b.Mix-Headset	2040	2100	18.714	5.287
MTD009PM	TS3003b.Mix-Headset	2100	2160	44.833	0.401
MTD011UID	TS3003b.Mix-Headset	2100	2160	0.677	0.677
MTD012ME	TS3003b.Mix-Headset	2100	2160	2.773	0.510
MTD0010ID	TS3003b.Mix-Headset	2100	2160	0.0	0.0
MTD025PM	TS3007a.Mix-Headset	0	60	17.154	3.287
MTD026UID	TS3007a.Mix-Headset	0	60	2.374	1.777
MTD027ID	TS3007a.Mix-Headset	0	60	1.414	1.040
MTD028ME	TS3007a.Mix-Headset	0	60	5.096	2.891
MTD025PM	TS3007a.Mix-Headset	60	120	39.171	1.696
MTD028ME	TS3007a.Mix-Headset	60	120	3.560	1.696
MTD027ID	TS3007a.Mix-Headset	60	120	0.0	0.0
MTD026UID	TS3007a.Mix-Headset	60	120	0.0	0.0
MTD025PM	TS3007a.Mix-Headset	120	180	46.784	1.506
MTD026UID	TS3007a.Mix-Headset	120	180	4.383	0.240
MTD027ID	TS3007a.Mix-Headset	120	180	2.656	0.000
MTD028ME	TS3007a.Mix-Headset	120	180	5.266	1.260
MTD025PM	TS3007a.Mix-Headset	180	240	57.540	0.800
MTD028ME	TS3007a.Mix-Headset	180	240	0.802	0.800
MTD027ID	TS3007a.Mix-Headset	180	240	0.0	0.0
MTD026UID	TS3007a.Mix-Headset	180	240	0.0	0.0
MTD025PM	TS3007a.Mix-Headset	240	300	55.366	1.881
MTD028ME	TS3007a.Mix-Headset	240	300	2.537	1.881
MTD027ID	TS3007a.Mix-Headset	240	300	0.0	0.0
MTD026UID	TS3007a.Mix-Headset	240	300	0.0	0.0
MTD025PM	TS3007a.Mix-Headset	300	360	50.917	5.022
MTD026UID	TS3007a.Mix-Headset	300	360	2.372	2.372
MTD027ID	TS3007a.Mix-Headset	300	360	1.495	1.331
MTD028ME	TS3007a.Mix-Headset	300	360	10.901	4.956
MTD025PM	TS3007a.Mix-Headset	360	420	46.975	14.054
MTD026UID	TS3007a.Mix-Headset	360	420	3.300	3.300
MTD027ID	TS3007a.Mix-Headset	360	420	3.576	3.576
MTD028ME	TS3007a.Mix-Headset	360	420	16.649	12.179
MTD025PM	TS3007a.Mix-Headset	420	480	20.134	7.563
MTD026UID	TS3007a.Mix-Headset	420	480	9.397	9.250
MTD027ID	TS3007a.Mix-Headset	420	480	2.872	2.484
MTD028ME	TS3007a.Mix-Headset	420	480	7.742	6.126
MTD025PM	TS3007a.Mix-Headset	480	540	24.352	8.369
MTD026UID	TS3007a.Mix-Headset	480	540	9.414	8.400
MTD027ID	TS3007a.Mix-Headset	480	540	5.402	3.918
MTD028ME	TS3007a.Mix-Headset	480	540	16.927	8.146
MTD025PM	TS3007a.Mix-Headset	540	600	19.094	6.271
MTD026UID	TS3007a.Mix-Headset	540	600	1.334	0.899
MTD027ID	TS3007a.Mix-Headset	540	600	11.806	3.721
MTD028ME	TS3007a.Mix-Headset	540	600	15.745	5.131
MTD025PM	TS3007a.Mix-Headset	600	660	6.756	4.025
MTD026UID	TS3007a.Mix-Headset	600	660	5.416	3.209
MTD027ID	TS3007a.Mix-Headset	600	660	4.359	3.497
MTD028ME	TS3007a.Mix-Headset	600	660	12.481	0.983
MTD025PM	TS3007a.Mix-Headset	660	720	9.990	3.410
MTD026UID	TS3007a.Mix-Headset	660	720	12.255	7.001
MTD027ID	TS3007a.Mix-Headset	660	720	12.875	6.282
MTD028ME	TS3007a.Mix-Headset	660	720	15.483	3.763
MTD025PM	TS3007a.Mix-Headset	720	780	20.698	6.083
MTD026UID	TS3007a.Mix-Headset	720	780	5.678	4.956
MTD027ID	TS3007a.Mix-Headset	720	780	14.575	6.113
MTD028ME	TS3007a.Mix-Headset	720	780	12.236	5.957
MTD025PM	TS3007a.Mix-Headset	780	840	21.504	11.283
MTD026UID	TS3007a.Mix-Headset	780	840	4.060	3.365
MTD027ID	TS3007a.Mix-Headset	780	840	23.692	10.844
MTD028ME	TS3007a.Mix-Headset	780	840	13.535	6.385
MTD025PM	TS3007a.Mix-Headset	840	900	13.768	10.077
MTD026UID	TS3007a.Mix-Headset	840	900	16.478	11.902
MTD027ID	TS3007a.Mix-Headset	840	900	12.275	4.881
MTD028ME	TS3007a.Mix-Headset	840	900	24.810	12.777
MTD025PM	TS3007a.Mix-Headset	900	960	16.530	11.272
MTD026UID	TS3007a.Mix-Headset	900	960	21.731	11.678
MTD027ID	TS3007a.Mix-Headset	900	960	18.748	13.323
MTD028ME	TS3007a.Mix-Headset	900	960	20.780	14.226
MTD025PM	TS3007a.Mix-Headset	960	1020	52.475	8.690
MTD026UID	TS3007a.Mix-Headset	960	1020	7.474	6.430
MTD027ID	TS3007a.Mix-Headset	960	1020	4.200	2.329
MTD028ME	TS3007a.Mix-Headset	960	1020	5.124	4.801
MTD025PM	TS3007a.Mix-Headset	1020	1080	49.479	2.446
MTD026UID	TS3007a.Mix-Headset	1020	1080	2.096	2.096
MTD027ID	TS3007a.Mix-Headset	1020	1080	2.329	0.000
MTD028ME	TS3007a.Mix-Headset	1020	1080	0.350	0.350
MTD025PM	TS3007a.Mix-Headset	1080	1140	27.553	7.388
MTD027ID	TS3007a.Mix-Headset	1080	1140	15.368	3.071
MTD028ME	TS3007a.Mix-Headset	1080	1140	10.575	4.317
MTD026UID	TS3007a.Mix-Headset	1080	1140	0.0	0.0
MTD025PM	TS3007a.Mix-Headset	1140	1200	15.826	5.862
MTD027ID	TS3007a.Mix-Headset	1140	1200	1.749	1.416
MTD028ME	TS3007a.Mix-Headset	1140	1200	47.284	4.446
MTD026UID	TS3007a.Mix-Headset	1140	1200	0.0	0.0
MTD025PM	TS3007a.Mix-Headset	1200	1260	14.275	2.621
MTD027ID	TS3007a.Mix-Headset	1200	1260	0.960	0.000
MTD028ME	TS3007a.Mix-Headset	1200	1260	40.101	2.621
MTD026UID	TS3007a.Mix-Headset	1200	1260	0.0	0.0
MTD025PM	TS3007a.Mix-Headset	1260	1320	27.453	3.988
MTD027ID	TS3007a.Mix-Headset	1260	1320	3.318	3.318
MTD028ME	TS3007a.Mix-Headset	1260	1320	26.787	5.896
MTD026UID	TS3007a.Mix-Headset	1260	1320	0.0	0.0
MTD025PM	TS3007a.Mix-Headset	1320	1380	38.438	7.528
MTD026UID	TS3007a.Mix-Headset	1320	1380	4.258	1.900
MTD027ID	TS3007a.Mix-Headset	1320	1380	16.193	6.561
MTD028ME	TS3007a.Mix-Headset	1320	1380	11.114	5.655
MTD025PM	TS3007a.Mix-Headset	1380	1440	32.228	1.847
MTD026UID	TS3007a.Mix-Headset	1380	1440	3.120	2.923
MTD027ID	TS3007a.Mix-Headset	1380	1440	4.512	3.552
MTD028ME	TS3007a.Mix-Headset	1380	1440	16.566	5.644
MTD025PM	TS3007a.Mix-Headset	1440	1500	19.754	9.493
MTD026UID	TS3007a.Mix-Headset	1440	1500	9.546	6.345
MTD027ID	TS3007a.Mix-Headset	1440	1500	12.949	3.565
MTD028ME	TS3007a.Mix-Headset	1440	1500	23.910	8.733
MTD025PM	TS3007a.Mix-Headset	1500	1560	25.664	3.030
MTD026UID	TS3007a.Mix-Headset	1500	1560	1.041	0.999
MTD027ID	TS3007a.Mix-Headset	1500	1560	2.158	1.086
MTD028ME	TS3007a.Mix-Headset	1500	1560	3.779	2.553
FIE088	IS1009a.Mix-Headset	0	60	5.072	1.158
FIO084	IS1009a.Mix-Headset	0	60	0.224	0.224
FIO089	IS1009a.Mix-Headset	0	60	0.934	0.934
FIO087	IS1009a.Mix-Headset	0	60	0.0	0.0
FIE088	IS1009a.Mix-Headset	60	120	21.083	2.216
FIO084	IS1009a.Mix-Headset	60	120	16.328	0.000
FIO087	IS1009a.Mix-Headset	60	120	14.273	1.200
FIO089	IS1009a.Mix-Headset	60	120	6.700	1.016
FIE088	IS1009a.Mix-Headset	120	180	40.418	1.385
FIO089	IS1009a.Mix-Headset	120	180	2.121	1.385
FIO087	IS1009a.Mix-Headset	120	180	0.0	0.0
FIO084	IS1009a.Mix-Headset	120	180	0.0	0.0
FIE088	IS1009a.Mix-Headset	180	240	25.264	1.968
FIO089	IS1009a.Mix-Headset	180	240	8.367	1.968
FIO087	IS1009a.Mix-Headset	180	240	0.0	0.0
FIO084	IS1009a.Mix-Headset	180	240	0.0	0.0
FIE088	IS1009a.Mix-Headset	240	300	28.258	4.919
FIO084	IS1009a.Mix-Headset	240	300	1.856	1.856
FIO087	IS1009a.Mix-Headset	240	300	1.344	1.344
FIO089	IS1009a.Mix-Headset	240	300	24.266	6.551
FIE088	IS1009a.Mix-Headset	300	360	21.522	14.370
FIO084	IS1009a.Mix-Headset	300	360	5.678	4.782
FIO087	IS1009a.Mix-Headset	300	360	14.757	10.271
FIO089	IS1009a.Mix-Headset	300	360	16.890	10.335
FIE088	IS1009a.Mix-Headset	360	420	37.129	7.075
FIO084	IS1009a.Mix-Headset	360	420	1.024	1.024
FIO087	IS1009a.Mix-Headset	360	420	0.480	0.480
FIO089	IS1009a.Mix-Headset	360	420	15.257	7.363
FIE088	IS1009a.Mix-Headset	420	480	38.808	8.121
FIO084	IS1009a.Mix-Headset	420	480	6.674	5.728
FIO087	IS1009a.Mix-Headset	420	480	19.504	3.464
FIO089	IS1009a.Mix-Headset	420	480	0.631	0.631
FIE088	IS1009a.Mix-Headset	480	540	34.855	18.345
FIO084	IS1009a.Mix-Headset	480	540	16.791	16.708
FIO087	IS1009a.Mix-Headset	480	540	20.036	13.720
FIO089	IS1009a.Mix-Headset	480	540	17.627	4.136
FIE088	IS1009a.Mix-Headset	540	600	37.457	18.029
FIO084	IS1009a.Mix-Headset	540	600	13.915	9.772
FIO087	IS1009a.Mix-Headset	540	600	3.635	3.635
FIO089	IS1009a.Mix-Headset	540	600	27.072	9.324
FIE088	IS1009a.Mix-Headset	600	660	48.781	8.155
FIO084	IS1009a.Mix-Headset	600	660	4.101	3.520
FIO087	IS1009a.Mix-Headset	600	660	2.382	1.486
FIO089	IS1009a.Mix-Headset	600	660	12.650	3.373
FIE088	IS1009a.Mix-Headset	660	720	38.490	13.428
FIO084	IS1009a.Mix-Headset	660	720	15.563	9.239
FIO087	IS1009a.Mix-Headset	660	720	1.457	1.457
FIO089	IS1009a.Mix-Headset	660	720	16.300	7.822
FIE088	IS1009a.Mix-Headset	720	780	46.161	2.349
FIO087	IS1009a.Mix-Headset	720	780	1.246	0.718
FIO089	IS1009a.Mix-Headset	720	780	5.832	1.631
FIO084	IS1009a.Mix-Headset	720	780	0.0	0.0
FEE013	ES2004c.Mix-Headset	0	60	9.247	0.522
FEE016	ES2004c.Mix-Headset	0	60	3.282	0.705
MEO015	ES2004c.Mix-Headset	0	60	2.045	1.227
MEE014	ES2004c.Mix-Headset	0	60	0.0	0.0
FEE013	ES2004c.Mix-Headset	60	120	33.308	6.952
FEE016	ES2004c.Mix-Headset	60	120	1.138	0.690
MEE014	ES2004c.Mix-Headset	60	120	4.398	4.398
MEO015	ES2004c.Mix-Headset	60	120	3.786	2.890
FEE013	ES2004c.Mix-Headset	120	180	52.662	1.277
MEE014	ES2004c.Mix-Headset	120	180	1.254	0.480
MEO015	ES2004c.Mix-Headset	120	180	0.797	0.797
FEE016	ES2004c.Mix-Headset	120	180	0.0	0.0
FEE013	ES2004c.Mix-Headset	180	240	13.390	1.995
FEE016	ES2004c.Mix-Headset	180	240	23.945	1.659
MEO015	ES2004c.Mix-Headset	180	240	0.886	0.886
MEE014	ES2004c.Mix-Headset	180	240	0.0	0.0
FEE013	ES2004c.Mix-Headset	240	300	1.470	1.470
FEE016	ES2004c.Mix-Headset	240	300	57.977	1.840
MEE014	ES2004c.Mix-Headset	240	300	1.314	1.314
MEO015	ES2004c.Mix-Headset	240	300	1.759	1.759
FEE013	ES2004c.Mix-Headset	300	360	3.136	0.449
FEE016	ES2004c.Mix-Headset	300	360	54.795	0.499
MEO015	ES2004c.Mix-Headset	300	360	0.438	0.212
MEE014	ES2004c.Mix-Headset	300	360	0.0	0.0
FEE013	ES2004c.Mix-Headset	360	420	14.679	5.640
FEE016	ES2004c.Mix-Headset	360	420	7.483	6.170
MEE014	ES2004c.Mix-Headset	360	420	16.774	3.919
MEO015	ES2004c.Mix-Headset	360	420	2.184	1.820
FEE013	ES2004c.Mix-Headset	420	480	21.838	20.339
FEE016	ES2004c.Mix-Headset	420	480	1.203	1.203
MEE014	ES2004c.Mix-Headset	420	480	56.114	21.542
MEO015	ES2004c.Mix-Headset	420	480	0.0	0.0
FEE013	ES2004c.Mix-Headset	480	540	19.825	14.472
FEE016	ES2004c.Mix-Headset	480	540	5.061	4.542
MEE014	ES2004c.Mix-Headset	480	540	51.951	12.995
MEO015	ES2004c.Mix-Headset	480	540	0.0	0.0
FEE013	ES2004c.Mix-Headset	540	600	26.440	9.523
FEE016	ES2004c.Mix-Headset	540	600	7.819	6.380
MEE014	ES2004c.Mix-Headset	540	600	26.824	8.763
MEO015	ES2004c.Mix-Headset	540	600	14.325	4.278
FEE013	ES2004c.Mix-Headset	600	660	17.938	6.083
FEE016	ES2004c.Mix-Headset	600	660	0.507	0.507
MEE014	ES2004c.Mix-Headset	600	660	42.742	7.056
MEO015	ES2004c.Mix-Headset	600	660	7.201	2.455
FEE013	ES2004c.Mix-Headset	660	720	9.511	8.663
FEE016	ES2004c.Mix-Headset	660	720	19.395	11.308
MEE014	ES2004c.Mix-Headset	660	720	49.097	13.981
MEO015	ES2004c.Mix-Headset	660	720	2.600	2.600
FEE013	ES2004c.Mix-Headset	720	780	13.195	10.332
FEE016	ES2004c.Mix-Headset	720	780	2.144	2.084
MEE014	ES2004c.Mix-Headset	720	780	42.540	11.552
MEO015	ES2004c.Mix-Headset	720	780	12.628	5.003
FEE013	ES2004c.Mix-Headset	780	840	30.968	6.169
FEE016	ES2004c.Mix-Headset	780	840	12.070	9.222
MEE014	ES2004c.Mix-Headset	780	840	21.351	6.149
MEO015	ES2004c.Mix-Headset	780	840	0.384	0.000
FEE013	ES2004c.Mix-Headset	840	900	17.528	3.558
FEE016	ES2004c.Mix-Headset	840	900	10.656	1.879
MEE014	ES2004c.Mix-Headset	840	900	29.266	3.491
MEO015	ES2004c.Mix-Headset	840	900	0.698	0.698
FEE013	ES2004c.Mix-Headset	900	960	11.428	3.126
MEE014	ES2004c.Mix-Headset	900	960	50.284	3.126
MEO015	ES2004c.Mix-Headset	900	960	0.0	0.0
FEE016	ES2004c.Mix-Headset	900	960	0.0	0.0
FEE013	ES2004c.Mix-Headset	960	1020	1.189	1.189
MEE014	ES2004c.Mix-Headset	960	1020	55.841	2.627
MEO015	ES2004c.Mix-Headset	960	1020	1.868	1.769
FEE016	ES2004c.Mix-Headset	960	1020	0.0	0.0
FEE013	ES2004c.Mix-Headset	1020	1080	1.980	1.980
FEE016	ES2004c.Mix-Headset	1020	1080	1.243	1.243
MEE014	ES2004c.Mix-Headset	1020	1080	56.707	3.223
MEO015	ES2004c.Mix-Headset	1020	1080	0.0	0.0
