speaker	model_number	filename	onset	offset
FIO089	2	IS1009d.Mix-Headset	999.126	999.152
FIO089	2	IS1009d.Mix-Headset	1007.952	1008.224
FIO089	2	IS1009d.Mix-Headset	1012.192	1012.56
FIO089	2	IS1009d.Mix-Headset	1062.912	1063.344
FIO089	2	IS1009d.Mix-Headset	1105.952	1106.368
FIO089	2	IS1009d.Mix-Headset	1114.544	1114.944
FIO089	2	IS1009d.Mix-Headset	1122.144	1124.625
FIO089	2	IS1009d.Mix-Headset	1137.888	1139.024
FIO089	2	IS1009d.Mix-Headset	1142.675	1145.136
FIO089	2	IS1009d.Mix-Headset	1148.033	1165.099
FIO089	3	IS1009d.Mix-Headset	1197.792	1220.691
FIO089	3	IS1009d.Mix-Headset	1243.583	1281.794
FIO089	4	IS1009d.Mix-Headset	1284.388	1310.0
FIO089	4	IS1009d.Mix-Headset	1323.228	1323.264
FIO089	4	IS1009d.Mix-Headset	1331.975	1335.52
FIO089	4	IS1009d.Mix-Headset	1337.651	1337.89
FIO089	4	IS1009d.Mix-Headset	1345.867	1347.552
FIE088	10	IS1009d.Mix-Headset	1101.376	1105.915
FIE088	10	IS1009d.Mix-Headset	1111.616	1114.272
FIE088	10	IS1009d.Mix-Headset	1115.344	1121.953
FIE088	10	IS1009d.Mix-Headset	1145.984	1146.864
FIE088	10	IS1009d.Mix-Headset	1314.301	1317.452
FIE088	10	IS1009d.Mix-Headset	1324.272	1331.408
FIE088	10	IS1009d.Mix-Headset	1335.896	1336.42
FIE088	10	IS1009d.Mix-Headset	1340.224	1344.272
FIE088	10	IS1009d.Mix-Headset	1348.305	1360.848
FIO089	5	IS1009d.Mix-Headset	1360.864	1361.36
FIO089	5	IS1009d.Mix-Headset	1367.984	1368.352
FIO089	5	IS1009d.Mix-Headset	1371.44	1371.444
FIO089	5	IS1009d.Mix-Headset	1412.496	1415.376
FIO089	5	IS1009d.Mix-Headset	1422.704	1423.68
FIO089	5	IS1009d.Mix-Headset	1425.936	1436.014
FIO089	5	IS1009d.Mix-Headset	1438.096	1442.448
FIO089	5	IS1009d.Mix-Headset	1446.096	1448.993
FIO089	5	IS1009d.Mix-Headset	1449.614	1450.496
FIO089	5	IS1009d.Mix-Headset	1457.527	1458.616
FIO089	5	IS1009d.Mix-Headset	1459.328	1468.016
FIO089	6	IS1009d.Mix-Headset	1472.016	1473.456
FIO089	6	IS1009d.Mix-Headset	1474.504	1478.313
FIO089	6	IS1009d.Mix-Headset	1489.392	1492.769
FIO089	6	IS1009d.Mix-Headset	1496.736	1497.536
FIO089	6	IS1009d.Mix-Headset	1498.896	1502.016
FIO089	6	IS1009d.Mix-Headset	1507.136	1507.744
FIO089	6	IS1009d.Mix-Headset	1510.923	1511.464
FIO089	6	IS1009d.Mix-Headset	1514.448	1515.589
FIO089	6	IS1009d.Mix-Headset	1527.256	1528.08
FIO089	6	IS1009d.Mix-Headset	1531.808	1532.336
FIO089	6	IS1009d.Mix-Headset	1533.936	1538.604
FIO089	6	IS1009d.Mix-Headset	1541.228	1546.834
FIO089	6	IS1009d.Mix-Headset	1550.416	1552.658
FIO089	6	IS1009d.Mix-Headset	1557.6	1557.92
FIO089	6	IS1009d.Mix-Headset	1559.168	1566.91
FIE088	11	IS1009d.Mix-Headset	1362.0	1366.592
FIE088	11	IS1009d.Mix-Headset	1373.115	1373.898
FIE088	11	IS1009d.Mix-Headset	1394.864	1402.192
FIE088	11	IS1009d.Mix-Headset	1436.624	1437.008
FIE088	11	IS1009d.Mix-Headset	1442.528	1444.32
FIE088	11	IS1009d.Mix-Headset	1456.16	1457.328
FIE088	11	IS1009d.Mix-Headset	1484.976	1486.64
FIE088	11	IS1009d.Mix-Headset	1497.856	1498.608
FIE088	11	IS1009d.Mix-Headset	1502.038	1503.92
FIE088	11	IS1009d.Mix-Headset	1505.136	1507.04
FIE088	11	IS1009d.Mix-Headset	1525.936	1526.656
FIE088	11	IS1009d.Mix-Headset	1529.856	1531.168
FIE088	11	IS1009d.Mix-Headset	1547.744	1549.744
FIE088	11	IS1009d.Mix-Headset	1569.2	1571.216
FIE088	11	IS1009d.Mix-Headset	1580.864	1582.08
FIE088	11	IS1009d.Mix-Headset	1630.4	1631.312
FIO089	7	IS1009d.Mix-Headset	1574.912	1575.536
FIO089	7	IS1009d.Mix-Headset	1582.208	1583.44
FIO089	7	IS1009d.Mix-Headset	1586.816	1587.888
FIO089	7	IS1009d.Mix-Headset	1590.224	1590.688
FIO089	7	IS1009d.Mix-Headset	1591.984	1592.751
FIO089	7	IS1009d.Mix-Headset	1594.127	1595.616
FIO089	7	IS1009d.Mix-Headset	1597.664	1611.6
FIO089	7	IS1009d.Mix-Headset	1620.656	1625.054
FIO089	7	IS1009d.Mix-Headset	1674.416	1674.832
FIO089	7	IS1009d.Mix-Headset	1676.4	1681.184
FIO089	7	IS1009d.Mix-Headset	1704.048	1707.937
FIE088	12	IS1009d.Mix-Headset	1637.632	1644.206
FIE088	12	IS1009d.Mix-Headset	1645.424	1646.384
FIE088	12	IS1009d.Mix-Headset	1649.792	1654.296
FIE088	12	IS1009d.Mix-Headset	1718.656	1718.828
FIE088	12	IS1009d.Mix-Headset	1746.108	1746.64
FIE088	12	IS1009d.Mix-Headset	1749.84	1766.684
FIE088	12	IS1009d.Mix-Headset	1768.0	1771.473
FIE088	13	IS1009d.Mix-Headset	1772.56	1774.048
FIE088	13	IS1009d.Mix-Headset	1776.112	1782.131
FIE088	13	IS1009d.Mix-Headset	1786.688	1789.539
FIE088	13	IS1009d.Mix-Headset	1793.107	1793.425
FIE088	13	IS1009d.Mix-Headset	1793.923	1803.2
FIE088	13	IS1009d.Mix-Headset	1807.736	1818.224
FIO084	2	IS1009d.Mix-Headset	992.504	992.784
FIO084	2	IS1009d.Mix-Headset	1011.399	1011.6
FIO084	2	IS1009d.Mix-Headset	1025.666	1025.776
FIO084	2	IS1009d.Mix-Headset	1034.864	1036.407
FIO084	2	IS1009d.Mix-Headset	1038.907	1039.136
FIO084	2	IS1009d.Mix-Headset	1056.592	1056.688
FIO084	2	IS1009d.Mix-Headset	1089.759	1091.122
FIO084	2	IS1009d.Mix-Headset	1166.844	1167.529
FIO084	2	IS1009d.Mix-Headset	1170.987	1171.781
FIO084	2	IS1009d.Mix-Headset	1180.27	1180.879
FIO084	2	IS1009d.Mix-Headset	1183.072	1183.472
FIO084	2	IS1009d.Mix-Headset	1185.824	1186.224
FIO084	2	IS1009d.Mix-Headset	1231.616	1232.128
FIO084	2	IS1009d.Mix-Headset	1240.723	1241.238
FIO084	2	IS1009d.Mix-Headset	1310.105	1310.901
FIO084	2	IS1009d.Mix-Headset	1313.93	1314.16
FIO084	2	IS1009d.Mix-Headset	1323.296	1323.712
FIO084	2	IS1009d.Mix-Headset	1337.141	1337.28
FIO084	2	IS1009d.Mix-Headset	1379.184	1380.846
FIO084	2	IS1009d.Mix-Headset	1381.843	1382.147
FIO084	2	IS1009d.Mix-Headset	1389.504	1389.792
FIO084	2	IS1009d.Mix-Headset	1391.419	1392.185
FIO084	2	IS1009d.Mix-Headset	1392.998	1394.057
FIO084	2	IS1009d.Mix-Headset	1405.792	1407.124
FIO084	2	IS1009d.Mix-Headset	1486.672	1486.8
FIO084	2	IS1009d.Mix-Headset	1511.504	1513.12
FIO084	2	IS1009d.Mix-Headset	1532.64	1533.456
FIO084	2	IS1009d.Mix-Headset	1555.68	1556.768
FIO084	2	IS1009d.Mix-Headset	1588.672	1589.456
FIO084	2	IS1009d.Mix-Headset	1656.8	1658.672
FIO084	2	IS1009d.Mix-Headset	1683.868	1684.704
FIO084	2	IS1009d.Mix-Headset	1693.36	1693.718
FIO084	2	IS1009d.Mix-Headset	1708.368	1708.832
FIO084	2	IS1009d.Mix-Headset	1718.288	1718.326
FIO084	2	IS1009d.Mix-Headset	1733.854	1734.448
FIO084	2	IS1009d.Mix-Headset	1745.405	1745.504
FIO084	2	IS1009d.Mix-Headset	1775.216	1775.6
FIO084	2	IS1009d.Mix-Headset	1784.256	1785.741
FIO084	2	IS1009d.Mix-Headset	1789.753	1790.427
FIO084	2	IS1009d.Mix-Headset	1791.025	1791.608
FIO084	2	IS1009d.Mix-Headset	1792.429	1792.475
FIO084	2	IS1009d.Mix-Headset	1806.333	1807.408
FIO084	2	IS1009d.Mix-Headset	1830.416	1830.768
FIO084	2	IS1009d.Mix-Headset	1835.304	1835.312
FIO084	2	IS1009d.Mix-Headset	1855.879	1859.057
FEE013	7	ES2004b.Mix-Headset	0.0	5.144
FEE013	7	ES2004b.Mix-Headset	8.164	11.017
FEE013	7	ES2004b.Mix-Headset	36.741	40.165
FEE013	7	ES2004b.Mix-Headset	55.336	56.573
FEE013	7	ES2004b.Mix-Headset	66.784	72.604
FEE013	7	ES2004b.Mix-Headset	82.321	83.536
FEE013	7	ES2004b.Mix-Headset	85.856	88.743
FEE013	7	ES2004b.Mix-Headset	90.325	91.226
FEE013	7	ES2004b.Mix-Headset	92.51	99.166
FEE013	8	ES2004b.Mix-Headset	101.074	129.709
FEE013	8	ES2004b.Mix-Headset	131.36	134.224
MEE014	2	ES2004b.Mix-Headset	26.317	28.512
MEE014	2	ES2004b.Mix-Headset	177.406	178.928
MEE014	2	ES2004b.Mix-Headset	182.055	183.52
MEE014	2	ES2004b.Mix-Headset	190.848	193.461
MEE014	2	ES2004b.Mix-Headset	197.887	197.984
MEE014	2	ES2004b.Mix-Headset	200.855	201.89
MEE014	2	ES2004b.Mix-Headset	203.436	204.619
MEE014	2	ES2004b.Mix-Headset	209.883	210.736
MEE014	2	ES2004b.Mix-Headset	212.369	218.529
MEE014	2	ES2004b.Mix-Headset	219.872	247.013
MEE014	3	ES2004b.Mix-Headset	248.832	260.098
MEE014	3	ES2004b.Mix-Headset	261.424	272.08
MEE014	3	ES2004b.Mix-Headset	272.635	279.56
MEE014	3	ES2004b.Mix-Headset	325.232	330.406
MEE014	4	ES2004b.Mix-Headset	361.198	417.979
MEE014	5	ES2004b.Mix-Headset	419.059	420.202
MEE014	5	ES2004b.Mix-Headset	443.088	458.846
MEE014	5	ES2004b.Mix-Headset	459.904	499.856
FEE013	9	ES2004b.Mix-Headset	144.782	159.501
FEE013	9	ES2004b.Mix-Headset	161.168	166.902
FEE013	9	ES2004b.Mix-Headset	168.592	170.664
FEE013	9	ES2004b.Mix-Headset	176.16	176.48
FEE013	9	ES2004b.Mix-Headset	179.312	180.086
FEE013	9	ES2004b.Mix-Headset	193.984	195.388
FEE013	9	ES2004b.Mix-Headset	195.936	196.816
FEE013	9	ES2004b.Mix-Headset	218.686	219.662
FEE013	9	ES2004b.Mix-Headset	528.655	531.328
FEE013	9	ES2004b.Mix-Headset	549.118	550.3
MEO015	1	ES2004b.Mix-Headset	89.104	89.553
MEO015	1	ES2004b.Mix-Headset	100.422	100.475
MEO015	1	ES2004b.Mix-Headset	209.286	209.711
MEO015	1	ES2004b.Mix-Headset	338.18	338.938
MEO015	1	ES2004b.Mix-Headset	535.648	535.904
MEO015	1	ES2004b.Mix-Headset	544.498	545.634
MEO015	1	ES2004b.Mix-Headset	547.586	549.113
MEO015	1	ES2004b.Mix-Headset	572.276	573.252
MEO015	1	ES2004b.Mix-Headset	591.008	593.985
MEO015	1	ES2004b.Mix-Headset	597.072	597.501
MEO015	1	ES2004b.Mix-Headset	603.36	604.288
MEO015	1	ES2004b.Mix-Headset	611.808	612.72
MEO015	1	ES2004b.Mix-Headset	614.752	618.656
MEO015	1	ES2004b.Mix-Headset	636.71	653.054
MEO015	2	ES2004b.Mix-Headset	654.032	661.954
MEO015	2	ES2004b.Mix-Headset	663.04	666.272
MEO015	2	ES2004b.Mix-Headset	667.392	706.58
MEO015	3	ES2004b.Mix-Headset	708.24	735.857
MEO015	3	ES2004b.Mix-Headset	745.281	746.16
MEO015	3	ES2004b.Mix-Headset	747.584	752.158
FEE016	3	ES2004b.Mix-Headset	14.011	15.164
FEE016	3	ES2004b.Mix-Headset	47.685	49.284
FEE016	3	ES2004b.Mix-Headset	80.016	81.245
FEE016	3	ES2004b.Mix-Headset	170.688	175.008
FEE016	3	ES2004b.Mix-Headset	318.992	321.341
FEE016	3	ES2004b.Mix-Headset	335.813	337.697
FEE016	3	ES2004b.Mix-Headset	341.395	342.715
FEE016	3	ES2004b.Mix-Headset	345.44	346.128
FEE016	3	ES2004b.Mix-Headset	509.616	510.448
FEE016	3	ES2004b.Mix-Headset	515.904	521.616
FEE016	3	ES2004b.Mix-Headset	602.368	602.427
FEE016	3	ES2004b.Mix-Headset	604.768	606.651
FEE016	3	ES2004b.Mix-Headset	772.327	772.879
FEE016	3	ES2004b.Mix-Headset	782.531	782.618
FEE016	3	ES2004b.Mix-Headset	802.324	802.327
FEE016	3	ES2004b.Mix-Headset	827.89	828.469
FEE016	3	ES2004b.Mix-Headset	831.17	832.425
FEE016	3	ES2004b.Mix-Headset	836.408	837.904
FEE016	3	ES2004b.Mix-Headset	841.693	843.55
FEE016	3	ES2004b.Mix-Headset	845.502	876.328
FEE016	4	ES2004b.Mix-Headset	876.331	895.659
FEE016	4	ES2004b.Mix-Headset	896.603	922.331
FEE016	5	ES2004b.Mix-Headset	927.927	943.107
FEE016	5	ES2004b.Mix-Headset	946.768	975.315
FEE016	6	ES2004b.Mix-Headset	976.049	1026.549
FEE013	10	ES2004b.Mix-Headset	594.752	595.072
FEE013	10	ES2004b.Mix-Headset	613.712	613.992
FEE013	10	ES2004b.Mix-Headset	775.472	778.384
FEE013	10	ES2004b.Mix-Headset	788.496	790.943
FEE013	10	ES2004b.Mix-Headset	792.526	793.44
FEE013	10	ES2004b.Mix-Headset	809.465	811.107
FEE013	10	ES2004b.Mix-Headset	829.412	830.022
FEE013	10	ES2004b.Mix-Headset	843.935	843.996
FEE013	10	ES2004b.Mix-Headset	844.88	845.328
FEE013	10	ES2004b.Mix-Headset	1034.264	1034.766
FEE013	10	ES2004b.Mix-Headset	1038.545	1038.575
FEE013	10	ES2004b.Mix-Headset	1041.632	1044.974
FEE013	10	ES2004b.Mix-Headset	1049.84	1054.096
FEE013	10	ES2004b.Mix-Headset	1062.384	1074.18
FEE013	10	ES2004b.Mix-Headset	1081.007	1084.432
FEE013	11	ES2004b.Mix-Headset	1094.192	1097.664
FEE013	11	ES2004b.Mix-Headset	1106.001	1108.32
FEE013	11	ES2004b.Mix-Headset	1117.822	1118.432
FEE013	11	ES2004b.Mix-Headset	1122.432	1125.824
FEE013	11	ES2004b.Mix-Headset	1154.173	1154.272
FEE013	11	ES2004b.Mix-Headset	1182.059	1182.509
FEE013	11	ES2004b.Mix-Headset	1188.416	1188.608
FEE013	11	ES2004b.Mix-Headset	1200.72	1210.096
FEE013	11	ES2004b.Mix-Headset	1218.605	1222.016
FEE013	11	ES2004b.Mix-Headset	1238.112	1252.593
MEO015	4	ES2004b.Mix-Headset	754.448	762.272
MEO015	4	ES2004b.Mix-Headset	770.816	771.881
MEO015	4	ES2004b.Mix-Headset	772.96	775.108
MEO015	4	ES2004b.Mix-Headset	803.332	804.683
MEO015	4	ES2004b.Mix-Headset	805.424	806.614
MEO015	4	ES2004b.Mix-Headset	807.248	808.381
MEO015	4	ES2004b.Mix-Headset	812.916	814.368
MEO015	4	ES2004b.Mix-Headset	817.952	818.308
MEO015	4	ES2004b.Mix-Headset	819.185	820.388
MEO015	4	ES2004b.Mix-Headset	834.336	836.021
MEO015	4	ES2004b.Mix-Headset	1126.272	1127.152
MEO015	4	ES2004b.Mix-Headset	1140.879	1141.636
MEO015	4	ES2004b.Mix-Headset	1142.688	1143.322
MEO015	4	ES2004b.Mix-Headset	1162.23	1162.737
MEO015	4	ES2004b.Mix-Headset	1189.28	1189.9
MEO015	4	ES2004b.Mix-Headset	1300.272	1305.423
MEO015	4	ES2004b.Mix-Headset	1308.736	1309.176
MEO015	4	ES2004b.Mix-Headset	1311.699	1312.208
MEO015	4	ES2004b.Mix-Headset	1318.048	1318.64
MEO015	4	ES2004b.Mix-Headset	1353.22	1354.146
FEE013	12	ES2004b.Mix-Headset	1254.88	1258.593
FEE013	12	ES2004b.Mix-Headset	1259.264	1263.967
FEE013	12	ES2004b.Mix-Headset	1264.896	1266.288
FEE013	12	ES2004b.Mix-Headset	1283.122	1284.435
FEE013	12	ES2004b.Mix-Headset	1299.728	1300.192
FEE013	12	ES2004b.Mix-Headset	1312.224	1312.656
FEE013	12	ES2004b.Mix-Headset	1320.304	1323.024
FEE013	12	ES2004b.Mix-Headset	1336.064	1337.584
FEE013	12	ES2004b.Mix-Headset	1338.672	1340.555
FEE013	12	ES2004b.Mix-Headset	1344.649	1352.593
FEE013	12	ES2004b.Mix-Headset	1354.787	1356.831
FEE013	12	ES2004b.Mix-Headset	1372.545	1380.288
MEE014	6	ES2004b.Mix-Headset	524.224	527.484
MEE014	6	ES2004b.Mix-Headset	534.016	534.656
MEE014	6	ES2004b.Mix-Headset	596.399	596.466
MEE014	6	ES2004b.Mix-Headset	607.424	608.944
MEE014	6	ES2004b.Mix-Headset	783.264	783.742
MEE014	6	ES2004b.Mix-Headset	826.292	827.008
MEE014	6	ES2004b.Mix-Headset	830.656	831.12
MEE014	6	ES2004b.Mix-Headset	839.87	840.992
MEE014	6	ES2004b.Mix-Headset	1031.881	1032.693
MEE014	6	ES2004b.Mix-Headset	1035.047	1035.832
MEE014	6	ES2004b.Mix-Headset	1099.269	1101.024
MEE014	6	ES2004b.Mix-Headset	1103.618	1104.232
MEE014	6	ES2004b.Mix-Headset	1146.112	1147.184
MEE014	6	ES2004b.Mix-Headset	1155.808	1159.712
MEE014	6	ES2004b.Mix-Headset	1176.372	1177.706
MEE014	6	ES2004b.Mix-Headset	1182.993	1183.104
MEE014	6	ES2004b.Mix-Headset	1232.089	1232.623
MEE014	6	ES2004b.Mix-Headset	1234.8	1237.472
MEE014	6	ES2004b.Mix-Headset	1294.096	1295.104
MEE014	6	ES2004b.Mix-Headset	1305.92	1306.273
MEE014	6	ES2004b.Mix-Headset	1313.216	1313.472
MEE014	6	ES2004b.Mix-Headset	1335.264	1335.984
MEE014	6	ES2004b.Mix-Headset	1342.049	1343.169
MEE014	6	ES2004b.Mix-Headset	1357.472	1357.872
MEE014	6	ES2004b.Mix-Headset	1369.584	1369.984
MEE014	6	ES2004b.Mix-Headset	1385.024	1402.489
FEE016	7	ES2004b.Mix-Headset	1027.243	1027.614
FEE016	7	ES2004b.Mix-Headset	1076.816	1080.304
FEE016	7	ES2004b.Mix-Headset	1108.64	1110.098
FEE016	7	ES2004b.Mix-Headset	1134.208	1140.462
FEE016	7	ES2004b.Mix-Headset	1165.52	1167.616
FEE016	7	ES2004b.Mix-Headset	1196.232	1197.233
FEE016	7	ES2004b.Mix-Headset	1198.992	1200.109
FEE016	7	ES2004b.Mix-Headset	1231.984	1232.004
FEE016	7	ES2004b.Mix-Headset	1233.584	1234.72
FEE016	7	ES2004b.Mix-Headset	1237.552	1237.984
FEE016	7	ES2004b.Mix-Headset	1267.902	1273.856
FEE016	7	ES2004b.Mix-Headset	1313.792	1314.224
FEE016	7	ES2004b.Mix-Headset	1316.448	1316.8
FEE016	7	ES2004b.Mix-Headset	1366.496	1368.224
FEE016	7	ES2004b.Mix-Headset	1370.332	1371.888
FEE016	7	ES2004b.Mix-Headset	1383.344	1383.861
FEE016	7	ES2004b.Mix-Headset	1463.556	1464.256
FEE016	7	ES2004b.Mix-Headset	1465.264	1467.827
FEE016	8	ES2004b.Mix-Headset	1471.286	1471.884
FEE016	8	ES2004b.Mix-Headset	1475.744	1476.224
FEE016	8	ES2004b.Mix-Headset	1477.536	1491.167
FEE016	8	ES2004b.Mix-Headset	1496.048	1498.089
FEE016	8	ES2004b.Mix-Headset	1510.406	1512.56
FEE016	8	ES2004b.Mix-Headset	1514.27	1514.704
FEE016	8	ES2004b.Mix-Headset	1517.2	1517.987
FEE016	8	ES2004b.Mix-Headset	1519.6	1520.048
FEE016	8	ES2004b.Mix-Headset	1521.824	1528.799
FEE016	8	ES2004b.Mix-Headset	1529.938	1537.016
FEE013	13	ES2004b.Mix-Headset	1453.008	1454.429
FEE013	13	ES2004b.Mix-Headset	1469.662	1471.256
FEE013	13	ES2004b.Mix-Headset	1513.435	1514.224
FEE013	13	ES2004b.Mix-Headset	1520.816	1521.776
FEE013	13	ES2004b.Mix-Headset	1548.246	1550.208
FEE013	13	ES2004b.Mix-Headset	1551.984	1554.496
FEE013	13	ES2004b.Mix-Headset	1580.876	1582.528
FEE013	13	ES2004b.Mix-Headset	1604.688	1612.48
FEE013	13	ES2004b.Mix-Headset	1617.472	1622.368
FEE013	13	ES2004b.Mix-Headset	1625.776	1631.856
FEE013	13	ES2004b.Mix-Headset	1638.64	1647.712
FEE016	9	ES2004b.Mix-Headset	1539.6	1540.176
FEE016	9	ES2004b.Mix-Headset	1543.967	1547.189
FEE016	9	ES2004b.Mix-Headset	1564.512	1564.96
FEE016	9	ES2004b.Mix-Headset	1573.376	1574.08
FEE016	9	ES2004b.Mix-Headset	1578.381	1579.248
FEE016	9	ES2004b.Mix-Headset	1583.761	1592.176
FEE016	9	ES2004b.Mix-Headset	1595.36	1603.024
FEE016	9	ES2004b.Mix-Headset	1635.265	1635.761
FEE016	9	ES2004b.Mix-Headset	1666.448	1668.912
FEE016	9	ES2004b.Mix-Headset	1679.52	1680.352
FEE016	9	ES2004b.Mix-Headset	1689.815	1690.665
FEE016	9	ES2004b.Mix-Headset	1697.184	1699.055
FEE016	9	ES2004b.Mix-Headset	1700.587	1701.216
FEE016	9	ES2004b.Mix-Headset	1712.046	1712.525
FEE016	9	ES2004b.Mix-Headset	1714.528	1716.0
FEE016	10	ES2004b.Mix-Headset	1720.489	1721.431
FEE016	10	ES2004b.Mix-Headset	1723.072	1747.31
FEE016	10	ES2004b.Mix-Headset	1782.816	1784.77
FEE016	10	ES2004b.Mix-Headset	1800.345	1801.2
FEE016	10	ES2004b.Mix-Headset	1805.568	1805.98
FEE016	10	ES2004b.Mix-Headset	1819.415	1820.122
FEE016	10	ES2004b.Mix-Headset	1828.33	1829.088
FEE016	10	ES2004b.Mix-Headset	1832.864	1833.44
MEE014	7	ES2004b.Mix-Headset	1406.912	1410.736
MEE014	7	ES2004b.Mix-Headset	1434.602	1435.777
MEE014	7	ES2004b.Mix-Headset	1448.915	1449.984
MEE014	7	ES2004b.Mix-Headset	1452.032	1452.046
MEE014	7	ES2004b.Mix-Headset	1455.84	1456.624
MEE014	7	ES2004b.Mix-Headset	1461.68	1462.304
MEE014	7	ES2004b.Mix-Headset	1501.552	1504.576
MEE014	7	ES2004b.Mix-Headset	1537.088	1537.413
MEE014	7	ES2004b.Mix-Headset	1571.852	1572.4
MEE014	7	ES2004b.Mix-Headset	1656.735	1662.464
MEE014	7	ES2004b.Mix-Headset	1675.888	1676.432
MEE014	7	ES2004b.Mix-Headset	1693.296	1696.912
MEE014	7	ES2004b.Mix-Headset	1701.92	1702.464
MEE014	7	ES2004b.Mix-Headset	1716.428	1717.76
MEE014	7	ES2004b.Mix-Headset	1769.12	1770.619
MEE014	7	ES2004b.Mix-Headset	1813.424	1813.532
MEE014	7	ES2004b.Mix-Headset	1816.368	1818.176
MEE014	7	ES2004b.Mix-Headset	1823.168	1824.048
MEE014	7	ES2004b.Mix-Headset	1825.173	1825.616
MEE014	7	ES2004b.Mix-Headset	1839.404	1840.096
MEE014	7	ES2004b.Mix-Headset	1849.253	1849.296
MEE014	7	ES2004b.Mix-Headset	1850.82	1851.744
MEE014	7	ES2004b.Mix-Headset	1879.536	1888.476
MEO015	5	ES2004b.Mix-Headset	1424.336	1433.734
MEO015	5	ES2004b.Mix-Headset	1436.704	1445.449
MEO015	5	ES2004b.Mix-Headset	1464.656	1465.239
MEO015	5	ES2004b.Mix-Headset	1540.233	1542.246
MEO015	5	ES2004b.Mix-Headset	1572.59	1573.347
MEO015	5	ES2004b.Mix-Headset	1636.608	1636.944
MEO015	5	ES2004b.Mix-Headset	1804.128	1804.704
MEO015	5	ES2004b.Mix-Headset	1833.801	1834.755
MEO015	5	ES2004b.Mix-Headset	1860.799	1861.431
MEO015	5	ES2004b.Mix-Headset	1901.368	1901.502
MEO015	5	ES2004b.Mix-Headset	1922.923	1925.143
MEO015	5	ES2004b.Mix-Headset	1954.704	1955.04
MEO015	5	ES2004b.Mix-Headset	1982.288	1991.408
FEE013	14	ES2004b.Mix-Headset	1664.104	1665.648
FEE013	14	ES2004b.Mix-Headset	1669.376	1671.633
FEE013	14	ES2004b.Mix-Headset	1711.204	1711.408
FEE013	14	ES2004b.Mix-Headset	1721.983	1722.992
FEE013	14	ES2004b.Mix-Headset	1748.427	1749.196
FEE013	14	ES2004b.Mix-Headset	1793.504	1793.792
FEE013	14	ES2004b.Mix-Headset	1801.232	1802.512
FEE013	14	ES2004b.Mix-Headset	1814.128	1816.128
FEE013	14	ES2004b.Mix-Headset	1843.958	1847.488
FEE013	14	ES2004b.Mix-Headset	1889.88	1891.344
FEE013	14	ES2004b.Mix-Headset	1918.176	1919.108
FEE013	14	ES2004b.Mix-Headset	1922.4	1922.496
FEE013	14	ES2004b.Mix-Headset	1925.822	1926.722
FEE013	14	ES2004b.Mix-Headset	1927.696	1927.712
FEE013	14	ES2004b.Mix-Headset	1930.72	1932.672
FEE013	14	ES2004b.Mix-Headset	1936.053	1936.911
FEE013	14	ES2004b.Mix-Headset	1939.352	1939.724
FEE013	14	ES2004b.Mix-Headset	1976.641	1977.148
FEE013	14	ES2004b.Mix-Headset	1979.853	1980.888
FEE013	14	ES2004b.Mix-Headset	2005.936	2006.56
FEE013	14	ES2004b.Mix-Headset	2013.516	2015.68
FEE013	14	ES2004b.Mix-Headset	2023.829	2024.544
FEE013	14	ES2004b.Mix-Headset	2027.583	2030.321
FEE013	14	ES2004b.Mix-Headset	2031.381	2040.254
FEE013	15	ES2004b.Mix-Headset	2043.002	2051.052
FEE013	15	ES2004b.Mix-Headset	2060.97	2066.482
FEE013	15	ES2004b.Mix-Headset	2083.885	2086.257
FEE013	15	ES2004b.Mix-Headset	2121.325	2127.332
FEE013	15	ES2004b.Mix-Headset	2153.216	2153.76
FEE013	15	ES2004b.Mix-Headset	2160.344	2160.883
FEE013	15	ES2004b.Mix-Headset	2162.793	2162.8
FEE013	15	ES2004b.Mix-Headset	2164.843	2167.761
FEE013	15	ES2004b.Mix-Headset	2182.336	2188.469
FEE016	11	ES2004b.Mix-Headset	1841.872	1842.272
FEE016	11	ES2004b.Mix-Headset	1848.576	1848.817
FEE016	11	ES2004b.Mix-Headset	1853.296	1853.873
FEE016	11	ES2004b.Mix-Headset	1858.376	1860.32
FEE016	11	ES2004b.Mix-Headset	1939.792	1940.992
FEE016	11	ES2004b.Mix-Headset	1953.184	1953.895
FEE016	11	ES2004b.Mix-Headset	1959.23	1959.864
FEE016	11	ES2004b.Mix-Headset	1962.44	1965.871
FEE016	11	ES2004b.Mix-Headset	1995.472	1995.872
FEE016	11	ES2004b.Mix-Headset	2003.192	2004.971
FEE016	11	ES2004b.Mix-Headset	2015.84	2016.47
FEE016	11	ES2004b.Mix-Headset	2059.376	2060.134
FEE016	11	ES2004b.Mix-Headset	2068.561	2069.344
FEE016	11	ES2004b.Mix-Headset	2086.747	2089.959
FEE016	11	ES2004b.Mix-Headset	2127.776	2128.368
FEE016	11	ES2004b.Mix-Headset	2130.704	2131.24
FEE016	11	ES2004b.Mix-Headset	2133.051	2133.728
FEE016	11	ES2004b.Mix-Headset	2137.959	2142.718
FEE016	11	ES2004b.Mix-Headset	2161.904	2162.51
FEE016	11	ES2004b.Mix-Headset	2167.824	2168.593
FEE016	11	ES2004b.Mix-Headset	2190.096	2190.995
FEE016	11	ES2004b.Mix-Headset	2194.032	2200.911
MEO015	6	ES2004b.Mix-Headset	2007.228	2011.849
